plan#,Ap,Bp,L,F,plan_reward,plan_time,obs_dis,loss,mae,mean_q
990,0.95,0.7,0.9,0.2207804869452012,-0.0788447987587,0.0,0.0,0.1273261,0.47402042,1.9102076
991,0.95,0.7,0.95,0.2825714416525986,-0.0751480523436,0.0,0.0,0.002151839,0.45122477,1.9026897
992,0.9,0.65,1.0,0.10456946879957885,-0.0725316178791,0.0,0.0,0.018220017,0.4643492,1.895927
993,0.85,0.7,1.0,0.08102936524847935,-0.0684916389593,0.0,0.0,0.68093204,0.4495046,1.8898407
994,0.9,0.7,1.0,0.08939348491175547,-0.0629084232833,0.0,0.0,0.13516237,0.47156066,1.8830268
995,0.95,0.7,1.0,0.20977988928221308,30.0,0.0,0.0,395.45294,1.4312929,1.8769506
996,1.0,0.7,1.0,0.2910005192520575,-0.118432186146,0.0,0.0,0.735467,0.271018,1.1212296
997,0.95,0.65,1.0,0.31118008162844574,-0.109397807286,0.0,0.0,0.0007293848,0.29693618,1.228923
998,1.0,0.6,0.95,0.309723675043496,-0.112441701401,0.0,0.0,0.04877994,0.3065019,1.2589642
999,1.0,0.6,1.0,0.30831123942603456,-0.10961706327,0.0,0.0,0.8856227,0.30429497,1.2863216
1000,1.0,0.55,1.0,0.314488539197883,-0.104216842286,0.0,0.0,0.34822616,0.3072118,1.3091683
1001,1.0,0.55,1.0,0.32137465747891053,-0.117520360033,0.0,0.0,0.95700765,0.31039357,1.3292907
1002,1.0,0.5,1.0,0.29620114804396147,-0.0839710082778,0.0,0.0,0.3453749,0.31125256,1.3453566
1003,1.0,0.5,1.0,0.2808119151743148,-0.100074030089,0.0,0.0,0.937568,0.31234494,1.3589357
1004,0.95,0.5,1.0,0.28788472194367926,-0.0909878845635,0.0,0.0,0.004142154,0.38234383,1.6619062
1005,0.95,0.55,0.95,0.23813800842265972,-0.0902195171713,0.0,0.0,0.3783266,0.38267118,1.6738515
1006,0.9,0.6,0.9,0.2978270911006171,-0.104346867734,0.0,0.0,0.004291152,0.38330424,1.6840625
1007,0.85,0.65,0.95,0.27370237542144915,-0.0923895087576,0.0,0.0,0.8699758,0.49908268,2.2429168
1008,0.8,0.7,1.0,0.2388967928075231,-0.0898615784218,0.0,0.0,0.867505,0.49985757,2.2521925
1009,0.85,0.65,1.0,0.2868966919589033,-0.0841803999323,0.0,0.0,0.58104223,0.5000336,2.2590687
1010,0.8,0.65,1.0,0.2799218334759181,-0.0793156954744,0.0,0.0,0.6793245,0.4999296,2.2640705
1011,0.85,0.7,1.0,0.27393292454393475,-0.0776191774685,0.0,0.0,0.002783678,0.5051183,2.2669113
1012,0.8,0.65,0.95,0.22148447029358698,-0.0755607715251,0.0,0.0,0.07183797,0.5231143,2.2694833
1013,0.75,0.65,0.95,0.245409104670481,-0.0746170991707,0.0,0.0,0.66744816,0.49913067,2.2718322
1014,0.8,0.65,1.0,0.18070170422705084,-0.0725344463929,0.0,0.0,1.9024249,0.49826914,2.2722952
1015,0.75,0.7,1.0,0.13407427232375232,-0.0700996281847,0.0,0.0,0.8134879,0.49674198,2.2677586
1016,0.75,0.65,1.0,0.11242958293278503,-0.0672554863407,0.0,0.0,0.00039871584,0.49705634,2.2622385
1017,0.8,0.65,1.0,0.08126938298384513,-0.0641207743589,0.0,0.0,1.8511791,0.49388945,2.2572775
1018,0.75,0.7,1.0,0.09859929968634887,-0.0606566642005,0.0,0.0,0.7738596,0.49252832,2.2479784
1019,0.7,0.7,1.0,0.048638173128629315,-0.0575612408448,0.0,0.0,0.008869908,0.5008016,2.2382398
1020,0.65,0.7,1.0,0.1953286741527325,30.0,0.0,0.0,408.18695,1.5081335,2.2295032
1021,0.7,0.7,1.0,0.2896159016190103,-0.142465584988,0.0,0.0,1.1725721,0.31102824,1.3777885
1022,0.75,0.7,1.0,0.35173869263437424,-0.125743491826,0.0,0.0,1.1855332,0.3117939,1.2899711
1023,0.7,0.7,1.0,0.3406069400978953,-0.123473026234,0.0,0.0,0.5145262,0.31438056,1.2967501
1024,0.65,0.75,1.0,0.3322176706196753,-0.116234760016,0.0,0.0,0.5613469,0.3163899,1.3023951
1025,0.7,0.75,1.0,0.3243706555630574,-0.10595683595,0.0,0.0,1.1946532,0.3178748,1.3067323
1026,0.75,0.8,0.95,0.33580974172013645,-0.0981069927275,0.0,0.0,0.011246275,0.32415438,1.3089395
1027,0.8,0.75,1.0,0.30622717155604634,-0.0968117787898,0.0,0.0,0.40303665,0.3200081,1.3109266
1028,0.75,0.8,1.0,0.33243216306961637,-0.0881653251192,0.0,0.0,0.541713,0.32057878,1.3122666
1029,0.7,0.75,1.0,0.28523929710749607,-0.0872758840647,0.0,0.0,0.0035868236,0.32504013,1.31276
1030,0.7,0.75,0.95,0.2630565998667469,-0.0856000410622,0.0,0.0,0.13130803,0.3216411,1.3132042
1031,0.7,0.7,0.9,0.2624394219124219,-0.0854107298565,0.0,0.0,0.10285256,0.332888,1.313413
1032,0.75,0.7,0.95,0.2693059506113295,-0.0820793734553,0.0,0.0,0.99280643,0.31724802,1.3134834
1033,0.8,0.65,1.0,0.2022555298689518,-0.0805379947512,0.0,0.0,0.57735974,0.52679724,2.3215566
1034,0.75,0.65,1.0,0.2683930954837226,-0.0804581292213,0.0,0.0,0.927372,0.52665466,2.3194277
1035,0.75,0.7,0.95,0.27501749348527404,-0.0789958870121,0.0,0.0,0.49702254,0.52605015,2.3160448
1036,0.8,0.7,1.0,0.29597010169712107,-0.0771999114677,0.0,0.0,1.9459361,0.5252168,2.3121927
1037,0.85,0.7,1.0,0.18552582281521007,-0.0749386923896,0.0,0.0,0.14702156,0.54907686,2.3041503
1038,0.9,0.7,1.0,0.2810102896224424,-0.0727949093076,0.0,0.0,1.9030265,0.5222469,2.2967823
1039,0.85,0.75,1.0,0.07001452516621835,-0.0711973217896,0.0,0.0,0.041805368,0.54164207,2.2856758
1040,0.85,0.8,0.95,0.07456608977074337,-0.0643241727873,0.0,0.0,0.46037683,0.5186528,2.2756746
1041,0.9,0.8,1.0,0.05551355818933097,-0.0626717773684,0.0,0.0,1.8180748,0.51715094,2.2659335
1042,0.95,0.8,1.0,0.18287229855714018,30.0,0.0,0.0,384.95132,1.4727125,2.2528794
1043,1.0,0.8,1.0,0.32731975829952986,-0.12183364943,0.0,0.0,1.9802872,0.5063296,2.209787
1044,1.0,0.8,1.0,0.43751971432673953,-0.110360426051,0.0,0.0,1.2911447,0.38931352,1.7168102
1045,0.95,0.8,1.0,0.38355637023744316,-0.120572733593,0.0,0.0,0.6696011,0.39355844,1.7397828
1046,0.95,0.85,0.95,0.39148852983193944,-0.136971166214,0.0,0.0,0.36512783,0.39723688,1.7588301
1047,1.0,0.8,1.0,0.35599770815552334,-0.087695163264,0.0,0.0,0.4702074,0.40140235,1.7752255
1048,1.0,0.8,1.0,0.34840108736606645,-0.221442007511,0.0,0.0,0.05378837,0.34503493,1.4249882
1049,1.0,0.8,1.0,0.3690149454202248,-0.0872020151062,0.0,0.0,2.6424506,0.55679226,2.4595127
1050,1.0,0.85,1.0,0.32371952025253453,-0.0861303792932,0.0,0.0,0.005137792,0.40884995,1.8104513
1051,0.95,0.85,1.0,0.2715260027882689,-0.125139311445,0.0,0.0,0.627962,0.40426233,1.8184543
1052,1.0,0.8,1.0,0.1995109467184486,-0.111660019087,0.0,0.0,0.6506544,0.55440396,2.491464
1053,1.0,0.8,1.0,0.24985764664707513,-0.101018225556,0.0,0.0,2.3432016,0.5542813,2.498219
1054,1.0,0.8,1.0,0.19403384777704288,-0.104124569538,0.0,0.0,2.3498557,0.5538094,2.4992764
1055,1.0,0.75,1.0,0.10698161188531713,-0.113466502079,0.0,0.0,0.06232481,0.55279577,2.4951913
1056,1.0,0.8,0.95,0.178062619527169,-0.1196156947,0.0,0.0,0.5427807,0.55156934,2.4913445
1057,1.0,0.8,1.0,0.23416867741301187,-0.104476131525,0.0,0.0,2.3171258,0.5494189,2.4870512
1058,1.0,0.8,1.0,0.03392519310554448,-0.0882588283469,0.0,0.0,2.2612047,0.5465707,2.4782245
1059,0.95,0.85,1.0,0.0651873956055915,-0.0699516836345,0.0,0.0,0.80856603,0.54307055,2.4654217
1060,0.95,0.8,1.0,0.04899748606499356,-0.0655003534795,0.0,0.0,6.814203e-05,0.54086566,2.4526901
1061,0.9,0.75,0.95,0.01401573761442214,-0.0628955655392,0.0,0.0,0.03927888,0.55813605,2.4412658
1062,0.95,0.75,1.0,0.16319165003506172,30.0,0.0,0.0,380.02393,1.480732,2.4310336
1063,1.0,0.75,1.0,0.38142437022393844,-0.155072612461,0.0,0.0,2.2413623,0.4972981,2.2422318
1064,1.0,0.75,1.0,0.33285539396526254,-0.185618219537,0.0,0.0,0.030646937,0.39950597,1.8119322
1065,1.0,0.8,0.95,0.31939768545833036,-0.141647968509,0.0,0.0,0.40896457,0.40212214,1.8381732
1066,1.0,0.75,0.9,0.32251790740569963,-0.174795513657,0.0,0.0,0.055804696,0.41586435,1.8608451
1067,0.95,0.75,0.9,0.283607362064028,-0.159515646109,0.0,0.0,0.84881186,0.40946496,1.8811024
1068,1.0,0.75,0.95,0.25534107660714245,-0.167839430044,0.0,0.0,1.8359596,0.4122393,1.8980031
1069,1.0,0.75,1.0,0.28554239562185346,-0.155712853491,0.0,0.0,1.5774055,0.40767223,1.9096377
1070,1.0,0.75,1.0,0.3470852733980086,-0.121491036522,0.0,0.0,2.7207813,0.57413423,2.6643991
1071,1.0,0.75,1.0,0.3442368666021032,-0.129211047976,0.0,0.0,2.7462964,0.5747911,2.6687446
1072,1.0,0.75,1.0,0.32348926570230735,-0.111579905767,0.0,0.0,2.6968818,0.5734289,2.6663513
1073,0.95,0.75,1.0,0.3141147941836675,-0.099286157284,0.0,0.0,1.1233741,0.5713059,2.657978
1074,0.9,0.75,1.0,0.26119906117635894,-0.0922253548132,0.0,0.0,1.0992093,0.5690272,2.6485076
1075,0.95,0.7,1.0,0.3465658107563637,-0.08885328048,0.0,0.0,0.627624,0.56657785,2.6380758
1076,0.9,0.7,1.0,0.3014107190112014,-0.0888249327958,0.0,0.0,1.0611598,0.56415164,2.6271768
1077,0.85,0.7,1.0,0.28142731678166827,-0.0884854567056,0.0,0.0,1.0417457,0.5614596,2.6155
1078,0.9,0.7,1.0,0.21466900616725,-0.0847593556412,0.0,0.0,2.4764037,0.5584189,2.6031425
1079,0.85,0.75,1.0,0.20548136260047187,-0.0802345034434,0.0,0.0,0.8167896,0.5546627,2.5861592
1080,0.9,0.75,1.0,0.23303815574405137,-0.0761032377911,0.0,0.0,2.3778496,0.5508619,2.5693607
1081,0.85,0.75,0.95,0.18602020677485984,-0.0704432412896,0.0,0.0,0.030116295,0.5645965,2.5485554
1082,0.9,0.75,1.0,0.05665182321957693,-0.0674233697475,0.0,0.0,2.2690063,0.5433963,2.5298295
1083,0.85,0.8,1.0,0.07621849499326032,-0.0648298559881,0.0,0.0,0.73503125,0.53974545,2.5074837
1084,0.8,0.8,1.0,0.14755521214833905,30.0,0.0,0.0,400.0526,1.5352794,2.4859653
1085,0.85,0.8,0.95,0.30205326341104144,-0.113265343047,0.0,0.0,0.0023463736,0.4694805,2.1314807
1086,0.85,0.75,1.0,0.3177377405601988,-0.106727546663,0.0,0.0,0.012283897,0.4804538,2.1424208
1087,0.85,0.8,1.0,0.32314202674409204,-0.102880626589,0.0,0.0,0.005222608,0.48059133,2.1519458
1088,0.9,0.75,1.0,0.32569270736836037,-0.095676888304,0.0,0.0,0.4854008,0.47729132,2.1605313
1089,0.85,0.75,1.0,0.3251513871732294,-0.0919795238683,0.0,0.0,0.002585187,0.48237777,2.1673167
1090,0.9,0.75,1.0,0.31105128326545456,-0.0867234994552,0.0,0.0,1.9115365,0.48412448,2.173425
1091,0.9,0.8,1.0,0.3102793389266811,-0.0858483852197,0.0,0.0,0.0038234235,0.48641944,2.1750345
1092,0.95,0.8,1.0,0.3017604968595772,-0.0826622651642,0.0,0.0,1.9065559,0.48838857,2.1764545
1093,1.0,0.8,1.0,0.22372790450258928,-0.0823165180242,0.0,0.0,1.8992878,0.48957086,2.1738331
1094,0.95,0.8,1.0,0.30957453574353133,-0.0963606503482,0.0,0.0,0.8373142,0.48545843,2.1675856
1095,0.95,0.85,0.95,0.26871644804357114,-0.0881288403209,0.0,0.0,0.4595482,0.5743692,2.539385
1096,1.0,0.85,1.0,0.3390208656381107,-0.0832941501222,0.0,0.0,2.2750766,0.57423156,2.532753
1097,1.0,0.85,1.0,0.29021030944560144,-0.0835031180002,0.0,0.0,2.2495573,0.5734088,2.521686
1098,1.0,0.85,1.0,0.2769596625029523,-0.081308912703,0.0,0.0,2.2108848,0.5717204,2.5067039
1099,1.0,0.85,1.0,0.22882755769307941,-0.0764039622256,0.0,0.0,2.159764,0.5692437,2.488288
1100,1.0,0.85,1.0,0.2540338134349312,-0.0733560340453,0.0,0.0,2.106968,0.56623256,2.4669027
1101,1.0,0.85,1.0,0.20665942931235348,-0.0711559346305,0.0,0.0,2.0514026,0.5627272,2.4429748
1102,1.0,0.85,1.0,0.13124298455321703,-0.0690985256425,0.0,0.0,1.9925411,0.5587704,2.4168758
1103,1.0,0.85,1.0,0.09682572549716026,-0.0662850469228,0.0,0.0,1.929504,0.5543942,2.3889637
1104,1.0,0.85,1.0,0.08970560611018145,-0.0622564840609,0.0,0.0,1.8622757,0.54964083,2.359558
1105,1.0,0.9,0.95,0.19592290145974772,30.0,0.0,0.0,412.45798,1.5771071,2.3289487
1106,0.95,0.85,1.0,0.3142502112642357,-0.0993255163771,0.0,0.0,0.0035080092,0.33529884,1.3038048
1107,0.95,0.9,0.95,0.32230104748746713,-0.0873041237489,0.0,0.0,0.23032753,0.2731546,1.1260444
1108,0.9,0.95,0.9,0.31399706854205883,-0.0851284531582,0.0,0.0,0.006228306,0.33356777,1.298532
1109,0.9,0.9,0.85,0.3179860458088101,-0.0898478053362,0.0,0.0,0.09766234,0.34724018,1.2962111
1110,0.85,0.9,0.85,0.2948620480572126,-0.0877567126718,0.0,0.0,0.7351783,0.3340326,1.2938491
1111,0.9,0.85,0.85,0.2935992824875741,-0.0936624859916,0.0,0.0,0.04112703,0.34037307,1.2912195
1112,0.9,0.9,0.8,0.28990810467517814,-0.0761253585246,0.0,0.0,0.39950636,0.33455062,1.2885382
1113,0.85,0.9,0.8,0.31783400709740284,-0.0813037666755,0.0,0.0,0.7340286,0.33506116,1.2858262
1114,0.8,0.95,0.75,0.2502692351259272,-0.120033185597,0.0,0.0,0.013537512,0.33846527,1.2832148
1115,0.75,1.0,0.8,0.2141474182157936,-0.108956750435,0.0,0.0,0.6786144,0.5561878,2.2792678
1116,0.7,1.0,0.75,0.28664538131632056,-0.109671966266,0.0,0.0,0.0016249577,0.56016284,2.2740595
1117,0.7,1.0,0.7,0.3295132059863739,-0.0965469696082,0.0,0.0,0.6233713,0.55542976,2.2693458
1118,0.65,1.0,0.7,0.3283103255986101,-0.0913326103903,0.0,0.0,1.1141901,0.55488074,2.2639973
1119,0.7,1.0,0.75,0.30575490668730665,-0.0876189724151,0.0,0.0,1.6875523,0.5539196,2.2574296
1120,0.75,0.95,0.75,0.3139740155876008,-0.0839670914498,0.0,0.0,0.005810501,0.5523189,2.2473476
1121,0.7,0.95,0.75,0.2927785054052087,-0.0829527864944,0.0,0.0,1.0743424,0.5508879,2.238235
1122,0.75,0.95,0.8,0.2874208048041629,-0.0827571401963,0.0,0.0,1.6200619,0.54913557,2.2283382
1123,0.7,0.95,0.8,0.2912291879651721,-0.0810792227127,0.0,0.0,1.0449549,0.54680157,2.2154098
1124,0.65,0.95,0.8,0.294024670335655,-0.0786041263801,0.0,0.0,1.024821,0.5441849,2.2021284
1125,0.6,0.95,0.8,0.25300141829767214,-0.0756885689852,0.0,0.0,1.0021625,0.5413318,2.1885574
1126,0.6,1.0,0.75,0.14540040273247182,-0.0730119121424,0.0,0.0,0.5899574,0.53829783,2.1747537
1127,0.65,1.0,0.8,0.12177278184746741,-0.0676998949146,0.0,0.0,1.4667382,0.53514034,2.161306
1128,0.7,1.0,0.85,0.07808894396841186,-0.0621924742774,0.0,0.0,1.4286991,0.5316198,2.1454885
1129,0.65,1.0,0.85,0.16327433927830745,30.0,0.0,0.0,397.59427,1.5225996,2.1276257
1130,0.7,1.0,0.9,0.3312160674435067,-0.141886824366,0.0,0.0,0.9416044,0.3219579,1.2600465
1131,0.75,0.95,0.9,0.3004757240011829,-0.146358952465,0.0,0.0,0.02088643,0.282443,1.1066321
1132,0.8,0.95,0.95,0.307436234975127,-0.149312253139,0.0,0.0,0.75256085,0.2830931,1.1122297
1133,0.75,0.95,0.95,0.27499903723376534,-0.0897441663566,0.0,0.0,0.5181684,0.282238,1.11565
1134,0.75,1.0,0.9,0.30657559149258307,-0.0761746601583,0.0,0.0,0.41514453,0.37811872,1.4931139
1135,0.7,1.0,0.9,0.2544140647738834,-0.0844298079633,0.0,0.0,0.7244584,0.38006595,1.4959537
1136,0.75,1.0,0.95,0.3077031952858372,-0.0779664970978,0.0,0.0,0.92689246,0.38097867,1.4972239
1137,0.75,0.95,0.95,0.3072445808995651,-0.126938255703,0.0,0.0,0.023198543,0.38868666,1.4962143
1138,0.8,0.95,1.0,0.244781902847854,-0.134819616697,0.0,0.0,1.6001226,0.5578804,2.1817133
1139,0.75,1.0,1.0,0.32583594450915176,-0.115726878151,0.0,0.0,0.6273202,0.5581708,2.1782966
1140,0.7,1.0,1.0,0.3377040697926016,-0.0894743909852,0.0,0.0,1.2062119,0.5577794,2.1742144
1141,0.7,1.0,0.95,0.35074539599758703,-0.101919707113,0.0,0.0,0.08114501,0.55823773,2.1688263
1142,0.65,0.95,0.95,0.2725504057957706,-0.0906218674767,0.0,0.0,0.0004209785,0.55772793,2.1637619
1143,0.7,0.95,1.0,0.2613599633206509,-0.0867316590001,0.0,0.0,1.4674399,0.55731094,2.1592002
1144,0.65,1.0,1.0,0.30068982739557826,-0.0855349457018,0.0,0.0,0.573264,0.5564129,2.1515434
1145,0.7,1.0,1.0,0.22713206506749586,-0.0850703356353,0.0,0.0,1.4347095,0.55532235,2.143707
1146,0.7,1.0,0.95,0.27793589283061565,-0.0813876184719,0.0,0.0,0.06633366,0.5536209,2.1331687
1147,0.7,1.0,0.9,0.25749105222502616,-0.0819566804166,0.0,0.0,0.61879295,0.55215335,2.1235023
1148,0.75,1.0,0.95,0.24764322581423004,-0.075944461354,0.0,0.0,1.3643668,0.55023795,2.1138368
1149,0.7,1.0,1.0,0.24970860758051638,-0.0727566987818,0.0,0.0,0.5229782,0.5480166,2.101779
1150,0.65,1.0,1.0,0.06459247907733272,-0.0692566341156,0.0,0.0,0.5103478,0.5457066,2.0900507
1151,0.65,0.95,1.0,0.04786750599285989,-0.0623200284862,0.0,0.0,0.02240322,0.55888486,2.0786347
1152,0.7,0.95,0.95,0.22147303327313209,30.0,0.0,0.0,448.98932,1.6681705,2.0683818
1153,0.7,0.9,0.95,0.3272371688351197,-0.135470866024,0.0,0.0,0.012920242,0.4935829,1.8590903
1154,0.75,0.9,1.0,0.3334231922246745,-0.123006096264,0.0,0.0,1.25618,0.4917066,1.8557906
1155,0.7,0.95,1.0,0.3373159963190311,-0.117732734065,0.0,0.0,0.52810836,0.4898842,1.8493531
1156,0.7,0.95,1.0,0.336901173947688,-0.107499611226,0.0,0.0,0.020669224,0.48772946,1.8425007
1157,0.75,0.95,1.0,0.32158093804676124,-0.0999431575769,0.0,0.0,1.1874545,0.4858166,1.8363267
1158,0.75,0.95,0.95,0.28846915289043695,-0.0929781841861,0.0,0.0,0.07387851,0.48347276,1.8274416
1159,0.8,0.9,1.0,0.3382069804940343,-0.130240485724,0.0,0.0,0.35612136,0.4847752,1.8192778
1160,0.75,0.95,1.0,0.32005361432151874,-0.12968048784,0.0,0.0,0.25638548,0.3612107,1.391144
1161,0.7,0.95,1.0,0.33137367907706633,-0.106211007034,0.0,0.0,1.0791838,0.529986,2.024614
1162,0.7,1.0,1.0,0.19304555678329904,-0.0998885087838,0.0,0.0,0.016893856,0.541418,2.017513
1163,0.75,1.0,1.0,0.285450866294523,-0.0940862001767,0.0,0.0,1.2051287,0.52586246,2.0111833
1164,0.8,1.0,1.0,0.29415633486999926,-0.0926699596659,0.0,0.0,1.1880418,0.5237256,2.0025287
1165,0.75,1.0,1.0,0.2864652653118304,-0.0914240973969,0.0,0.0,1.0069616,0.5212766,1.991821
1166,0.8,0.95,1.0,0.27175264521324377,-0.0890441682473,0.0,0.0,0.23845145,0.5185778,1.9807153
1167,0.8,1.0,0.95,0.25136487849108613,-0.083045427744,0.0,0.0,0.40521747,0.51583433,1.9700648
1168,0.75,1.0,0.95,0.2828434793705925,-0.0773179082321,0.0,0.0,0.9428096,0.5131145,1.9597666
1169,0.8,0.95,1.0,0.24386208427070893,-0.0747736140653,0.0,0.0,0.21262908,0.51033366,1.9490833
1170,0.75,1.0,0.95,0.23292593599736355,-0.0723183230814,0.0,0.0,0.01739388,0.52148026,1.938849
1171,0.8,0.95,1.0,0.03373295833572875,-0.0702488704929,0.0,0.0,0.19893011,0.50580984,1.9296794
1172,0.75,0.95,1.0,0.02821778687226007,-0.0644883514634,0.0,0.0,0.8698148,0.503838,1.9208264
1173,0.7,0.95,0.95,0.14694151511682246,30.0,0.0,0.0,437.40082,1.6000627,1.9115036
1174,0.75,0.9,0.95,0.30264273197557673,-0.105302886418,0.0,0.0,0.024133734,0.3142408,1.0928714
1175,0.7,0.85,0.95,0.33788920855746746,-0.102502846942,0.0,0.0,0.0054999017,0.31083146,1.0904903
1176,0.65,0.85,1.0,0.33829039905542985,-0.101375809797,0.0,0.0,0.016236996,0.31556296,1.088356
1177,0.6,0.8,1.0,0.34884217141592305,-0.0959742476327,0.0,0.0,0.005116064,0.31177366,1.0864459
1178,0.55,0.85,1.0,0.3377404672198766,-0.0929987689753,0.0,0.0,0.31321213,0.3080842,1.0847383
1179,0.55,0.85,1.0,0.32339191221599634,-0.0922593544953,0.0,0.0,0.023423493,0.31015825,1.0829395
1180,0.55,0.9,0.95,0.3139825899411935,-0.0874465356565,0.0,0.0,0.3549555,0.31211597,1.0813167
1181,0.5,0.85,0.95,0.3102563972629355,-0.0892695327332,0.0,0.0,0.006692452,0.31257442,1.0795386
1182,0.45,0.9,0.9,0.2812395539052177,-0.0832587585578,0.0,0.0,0.015505483,0.31196734,1.0779366
1183,0.45,0.9,0.85,0.3053326779503011,-0.081456224531,0.0,0.0,0.08320475,0.3115728,1.0763712
1184,0.4,0.9,0.8,0.26499002006188194,-0.0927588642264,0.0,0.0,0.07115713,0.31642306,1.073262
1185,0.4,0.85,0.8,0.23910310076168703,-0.0876265416056,0.0,0.0,0.027253952,0.5243427,1.8649447
1186,0.4,0.85,0.75,0.31026657281517916,-0.0840348553078,0.0,0.0,0.021660103,0.5071558,1.8627107
1187,0.35,0.85,0.75,0.3293920019001641,-0.0821549358385,0.0,0.0,0.847945,0.5072591,1.8605964
1188,0.4,0.85,0.8,0.2918118384496007,-0.0817556025769,0.0,0.0,0.92866814,0.5069842,1.8573406
1189,0.4,0.9,0.75,0.2739169411834545,-0.0810924531,0.0,0.0,0.3281842,0.5062518,1.8518684
1190,0.45,0.9,0.8,0.27727036393917126,-0.0794313476178,0.0,0.0,0.9080813,0.50533366,1.8462855
1191,0.45,0.95,0.75,0.24086817744438732,-0.0709113279568,0.0,0.0,0.3119397,0.5037776,1.8387514
1192,0.4,0.95,0.75,0.1182553321377159,-0.0717716130647,0.0,0.0,0.8019094,0.502478,1.8313292
1193,0.35,0.95,0.8,0.10145108298058039,-0.0664826611553,0.0,0.0,0.027108122,0.517925,1.8233376
1194,0.35,0.9,0.85,0.07964315490786467,-0.0639570210692,0.0,0.0,0.006718503,0.5083798,1.8161883
1195,0.3,0.95,0.9,0.07519365013576364,-0.0604624755831,0.0,0.0,0.3234094,0.49921688,1.809766
1196,0.25,0.95,0.9,0.1729096281745717,30.0,0.0,0.0,399.023,1.4994206,1.8028649
1197,0.25,0.95,0.85,0.30263750802184164,-0.139725215334,0.0,0.0,0.02862823,0.18171453,0.5930203
1198,0.2,0.95,0.85,0.3445915130766577,-0.125113368315,0.0,0.0,0.7617662,0.4411707,1.555172
1199,0.15,0.95,0.85,0.35140081018367897,-0.123647535435,0.0,0.0,0.79401565,0.44640493,1.5733974
1200,0.1,1.0,0.9,0.35714914302337514,-0.117443597243,0.0,0.0,0.36535823,0.4505217,1.5882671
1201,0.05,1.0,0.9,0.33376469436227985,-0.119874932122,0.0,0.0,0.84388864,0.45430315,1.6009197
1202,0.05,0.95,0.95,0.33357292191531934,-0.0988438418198,0.0,0.0,0.021859575,0.4614271,1.6131392
1203,0.1,0.95,1.0,0.31886088539503754,-0.0985957239496,0.0,0.0,1.021492,0.4637383,1.6283461
1204,0.05,0.9,1.0,0.3005680629964641,-0.0923231003874,0.0,0.0,0.008798732,0.4747169,1.6401296
1205,0.1,0.9,1.0,0.2430973634168035,-0.0876051004864,0.0,0.0,1.0186706,0.46644813,1.650768
1206,0.15,0.9,1.0,0.28378889962167136,-0.08696415,0.0,0.0,1.0192388,0.4672912,1.6583877
1207,0.1,0.9,1.0,0.26973732814804247,-0.0854539636896,0.0,0.0,1.0621661,0.4674623,1.6632655
1208,0.05,0.9,1.0,0.28028265103247046,-0.084962581395,0.0,0.0,0.94929254,0.4640178,1.6648941
1209,0.1,0.9,1.0,0.22681696012233968,-0.0893343116655,0.0,0.0,1.3062118,0.5536247,1.975583
1210,0.05,0.95,1.0,0.2903441800716984,-0.0761236591301,0.0,0.0,0.5682767,0.5526068,1.9755508
1211,0.05,1.0,0.95,0.23176415464998845,-0.075890849944,0.0,0.0,0.5496718,0.55183536,1.9748082
1212,0.0,1.0,1.0,0.25332581511419877,-0.0747890069555,0.0,0.0,0.5570447,0.5508256,1.9733202
1213,0.0,1.0,1.0,0.18094336222950702,-0.0763456562079,0.0,0.0,1.3386564,0.54972833,1.9712751
1214,0.05,1.0,1.0,0.12717656151683318,-0.0704111054137,0.0,0.0,1.223759,0.5479356,1.9667658
1215,0.05,1.0,1.0,0.14165401902510064,-0.0667775139757,0.0,0.0,9.4788174e-07,0.5458618,1.9611247
1216,0.1,1.0,1.0,0.1028097253036142,-0.0652582598265,0.0,0.0,1.1864091,0.5440476,1.9560444
1217,0.05,1.0,1.0,0.11332641575976225,-0.0607764931129,0.0,0.0,0.0056796693,0.5417861,1.9499195
1218,0.0,1.0,1.0,0.06914237638233581,-0.0591861826508,0.0,0.0,0.49970523,0.5395103,1.9443761
1219,0.0,1.0,1.0,0.1940545725761854,30.0,0.0,0.0,393.71738,1.5179917,1.9387317
1220,0.05,0.95,1.0,0.3460607675427471,-0.165299983044,0.0,0.0,0.013470898,0.502149,1.8128479
1221,0.1,0.95,1.0,0.43482563891492343,-0.143427310339,0.0,0.0,1.1530123,0.50669074,1.8441724
1222,0.15,1.0,1.0,0.3145564419738112,-0.217577724644,0.0,0.0,0.019418083,0.5138365,1.8712916
1223,0.2,1.0,1.0,0.33510014280510986,-0.0748474696287,0.0,0.0,1.4018409,0.5193622,1.8958803
1224,0.25,1.0,1.0,0.326156914727701,-0.129265853066,0.0,0.0,0.0036674317,0.29600278,1.044451
1225,0.2,1.0,1.0,0.3482772934146592,-0.105543899205,0.0,0.0,0.55382454,0.5194884,1.9401071
1226,0.15,1.0,1.0,0.3277237092648694,-0.0906626213692,0.0,0.0,1.2515355,0.47520566,1.7966216
1227,0.15,1.0,0.95,0.29139519972396366,-0.10109590966,0.0,0.0,0.44648078,0.47536904,1.8084265
1228,0.1,1.0,0.95,0.31003939009205667,-0.0931900020641,0.0,0.0,1.4558046,0.52172077,1.9812158
1229,0.15,1.0,1.0,0.2558093762855215,-0.104956968009,0.0,0.0,0.0013816761,0.5206103,1.9884813
