plan#,Ap,Bp,L,F,dp_obs,min_obs_dis,plan_reward,plan_time,obs_dis,loss,mae,mean_q
3727,0.1,0.1,1.0,1.0000000385e-05,0.0,3.92723894119,9.08,0.0,0.0,0.41122034,6.9251614,24.721846
3728,0.1,0.1,1.0,0.499312658853,0.0,3.92723894119,100.0,0.0,0.0,2836.427,9.6717825,24.681646
3729,0.1,0.1,1.0,0.000112401649007,0.0,1.00748479366,0.68,0.0,0.0,41.246468,5.1509967,17.758749
3730,0.1,0.1,1.0,5.79760633541,0.0,1.33943271637,0.74,0.0,0.0,41.844,5.1795197,17.874987
3731,0.1,0.1,1.0,0.0105141416733,0.0,1.17277979851,3.1,0.0,0.0,31.726952,5.202173,17.967459
3732,0.1,0.1,1.0,0.0106019650797,0.0,1.17595076561,3.36,0.0,0.0,31.259356,5.2207184,18.043308
3733,0.1,0.1,1.0,0.0494821472719,0.0,1.17840850353,3.66,0.0,0.0,30.598341,5.2356358,18.104464
3734,0.1,0.1,1.0,0.134834621556,0.0,1.18043398857,3.96,0.0,0.0,29.903103,5.247398,18.152824
3735,0.1,0.1,1.0,0.2512509099,0.0,1.18440175056,4.14,0.0,0.0,29.495632,5.256445,18.190165
3736,0.1,0.1,1.0,0.159975083212,0.0,1.23632848263,4.4,0.0,0.0,28.84827,5.263118,18.217865
3737,0.1,0.1,1.0,0.403598376668,0.0,1.46230709553,4.6,0.0,0.0,28.324865,5.2677765,18.237385
3738,0.1,0.1,1.0,0.028062847464,0.0,1.52145695686,5.8,0.0,0.0,34.586685,5.2707205,18.249939
3739,0.1,0.1,1.0,0.000825089618418,0.0,1.50822758675,6.02,0.0,0.0,3.8729134,7.159193,25.437843
3740,0.1,0.1,1.0,8.3604076303e-05,0.0,1.50822758675,6.26,0.0,0.0,3.1834688,7.1465693,25.425304
3741,0.1,0.1,1.0,1.00012019153e-05,0.0,2.99218678474,8.26,0.0,0.0,0.12326087,7.066917,25.405838
3742,0.1,0.1,1.0,1.00003208858e-05,0.0,3.29744577408,8.54,0.0,0.0,0.018069314,7.0510707,25.386713
3743,0.1,0.1,1.0,1.00002045027e-05,0.0,3.56403875351,8.84,0.0,0.0,0.009110471,7.0448384,25.368889
3744,0.1,0.1,1.0,1.0000078611e-05,0.0,3.80813121796,9.1,0.0,0.0,0.08729394,7.051643,25.353283
3745,0.1,0.1,1.0,1.00000310968e-05,0.0,3.98152256012,9.3,0.0,0.0,0.20337266,7.0567956,25.340588
3746,0.1,0.1,1.0,1.00000135216e-05,0.0,4.13156604767,9.52,0.0,0.0,0.38224527,7.0633388,25.331219
3747,0.1,0.1,1.0,1.00000061817e-05,0.0,4.3055973053,9.10093508031,0.0,0.0,0.10955683,7.046946,25.325617
3748,0.1,0.1,1.0,1.00000032457e-05,0.0,4.3055973053,100.0,0.0,0.0,2788.3958,9.794594,25.32208
3749,0.1,0.1,1.0,2.04030334523,0.0,1.66214561462,-25.1537813758,0.0,0.0,440.9126,5.1438293,14.907245
3750,0.1,0.1,1.0,1.00000390456e-05,0.0,1.57639253139,-9.51382177337,0.0,0.0,208.18573,5.6855035,18.125889
3751,0.1,0.1,1.0,0.000445960207684,0.0,1.90698778629,1.94,0.0,0.0,22.513723,4.2599716,14.990076
3752,0.1,0.1,1.0,1.79554154563e-05,0.0,1.91029214859,2.2,0.0,0.0,41.59784,5.2795563,18.18593
3753,0.1,0.1,1.0,2.21248274603,0.0,1.9131860733,2.5,0.0,0.0,40.433804,5.282593,18.198221
3754,0.1,0.1,1.0,20.0,0.0,1.9157255888,2.8,0.0,0.0,39.221222,5.282844,18.199215
3755,0.1,0.1,1.0,3.44374522304,0.0,1.92350327969,3.02,0.0,0.0,38.30903,5.2807755,18.19081
3756,0.1,0.1,1.0,3.35835608388,0.0,1.98092782497,3.22,0.0,0.0,37.426674,5.276766,18.17455
3757,0.1,0.1,1.0,3.55793223174,0.0,2.09738230705,3.46,0.0,0.0,36.360092,5.2711496,18.151794
3758,0.1,0.1,1.0,3.75715480641,0.0,1.37706124783,5.06,0.0,0.0,36.642956,5.264257,18.1239
3759,0.1,0.1,1.0,0.000679403034673,0.0,1.61471271515,5.36,0.0,0.0,6.6898575,7.273557,25.800247
3760,0.1,0.1,1.0,3.69767820129,0.0,1.55051612854,5.62,0.0,0.0,5.5911674,7.251239,25.753893
3761,0.1,0.1,1.0,1.01153235141e-05,0.0,2.53867149353,7.58,0.0,0.0,0.87641144,7.164284,25.701267
3762,0.1,0.1,1.0,1.00910941108e-05,0.0,2.67723917961,7.8,0.0,0.0,0.5459229,7.142039,25.649632
3763,0.1,0.1,1.0,1.00198126317e-05,0.0,2.82793521881,8.06,0.0,0.0,0.26480228,7.118797,25.599808
3764,0.1,0.1,1.0,1.0004599951e-05,0.0,2.97179055214,8.28,0.0,0.0,0.10272337,7.0977454,25.552643
3765,0.1,0.1,1.0,1.00004174058e-05,0.0,3.24780082703,8.46,0.0,0.0,0.024666168,7.0790553,25.508762
3766,0.1,0.1,1.0,1.0000004128e-05,0.0,3.43342328072,8.76,0.0,0.0,0.007849976,7.0661926,25.468586
3767,0.1,0.1,1.0,1.00000002652e-05,0.0,3.76823568344,8.96,0.0,0.0,0.067801885,7.0669365,25.432844
3768,0.1,0.1,1.0,1.00001141441e-05,0.0,3.99247670174,9.26,0.0,0.0,0.24948022,7.072306,25.401888
3769,0.1,0.1,1.0,20.0,0.0,4.16622686386,9.52,0.0,0.0,0.4990906,7.0772347,25.37631
3770,0.1,0.1,1.0,20.0,0.0,4.16622686386,100.0,0.0,0.0,2785.8257,9.800224,25.356503
3771,0.1,0.1,1.0,0.00399832752687,0.0,2.10633230209,-5.04363789539,0.0,0.0,90.14209,5.3461967,17.921885
3772,0.1,0.1,1.0,0.000890853426673,0.0,1.12349116802,0.28,0.0,0.0,46.81368,5.247229,18.037909
3773,0.1,0.1,1.0,0.000918095837733,0.0,1.33214426041,-5.4945246011,0.0,0.0,90.19865,5.3353133,17.855742
3774,0.1,0.1,1.0,0.000797968390129,0.0,1.29678547382,-4.82132097418,0.0,0.0,85.13742,5.4940896,18.545452
3775,0.1,0.1,1.0,0.000320844159291,0.0,1.40898215771,-4.82142936178,0.0,0.0,85.23995,5.4937797,18.550348
3776,0.1,0.1,1.0,0.000703538179107,0.0,1.39723658562,0.02,0.0,0.0,42.003986,5.3128266,18.518957
3777,0.1,0.1,1.0,0.00082435394603,0.0,1.39559626579,0.02,0.0,0.0,40.18955,5.221373,18.223013
3778,0.1,0.1,1.0,0.00104100546434,0.0,1.40023243427,0.22,0.0,0.0,38.454975,5.1999183,18.157991
3779,0.1,0.1,1.0,9.61435347928,0.0,1.40607607365,0.48,0.0,0.0,36.32878,5.17524,18.080582
3780,0.1,0.1,1.0,0.00144828081122,0.0,1.40694212914,0.82,0.0,0.0,33.78782,5.1470537,17.993309
3781,0.1,0.1,1.0,1.17999076386e-05,0.0,1.91417694092,5.62,0.0,0.0,28.570017,5.1396327,17.898726
3782,0.1,0.1,1.0,4.22995137629e-05,0.0,2.15066576004,5.56,0.0,0.0,4.900955,7.212458,25.642086
3783,0.1,0.1,1.0,0.000279754582824,0.0,2.28088855743,5.36,0.0,0.0,5.2928357,7.2004924,25.572094
3784,0.1,0.1,1.0,0.000348311811442,0.0,2.4956908226,5.22,0.0,0.0,5.487611,7.1853967,25.498608
3785,0.1,0.1,1.0,0.000248948051981,0.0,2.39352202415,5.32,0.0,0.0,4.8952956,7.16056,25.421846
3786,0.1,0.1,1.0,0.000591163852743,0.0,2.39352202415,5.56,0.0,0.0,3.9280074,7.129942,25.342783
3787,0.1,0.1,1.0,0.00576004220772,0.0,2.39352202415,5.8,0.0,0.0,3.0648105,7.099081,25.262743
3788,0.1,0.1,1.0,0.00825452578225,0.0,3.26333737373,6.04,0.0,0.0,2.3091624,7.06829,25.182909
3789,0.1,0.1,1.0,0.0213040967352,0.0,2.98508238792,6.02,0.0,0.0,2.170625,7.04748,25.104332
3790,0.1,0.1,1.0,0.342829824379,0.0,3.0269138813,6.12,0.0,0.0,1.8041115,7.0226035,25.02712
3791,0.1,0.1,1.0,1.00000578151e-05,0.0,3.45465230942,8.4,0.0,0.0,0.107003234,6.9517546,24.951742
3792,0.1,0.1,1.0,1.03429301688e-05,0.0,3.67668271065,8.66,0.0,0.0,0.31650406,6.948568,24.885433
3793,0.1,0.1,1.0,1.00000016297e-05,0.0,3.81281924248,8.96,0.0,0.0,0.67208314,6.9486585,24.828316
3794,0.1,0.1,1.0,1.00000001095e-05,0.0,4.07718706131,9.12,0.0,0.0,0.94356406,6.945397,24.78057
3795,0.1,0.1,1.0,1.0000000011e-05,0.0,4.2783908844,9.4,0.0,0.0,1.4432185,6.9483557,24.741901
3796,0.1,0.1,1.0,1.2427846047e-05,0.0,4.2783908844,100.0,0.0,0.0,2834.111,9.666908,24.712399
3797,0.1,0.1,1.0,1.00021964069e-05,0.0,1.72308826447,0.2,0.0,0.0,46.20832,5.0403247,17.284891
3798,0.1,0.1,1.0,1.96571986612e-05,0.0,1.96250617504,0.22,0.0,0.0,47.127365,5.0683613,17.398537
3799,0.1,0.1,1.0,0.000718075121444,0.0,2.03887844086,0.66,0.0,0.0,45.385853,5.090557,17.488712
3800,0.1,0.1,1.0,2.59751780342e-05,0.0,1.70987343788,0.9,0.0,0.0,44.634323,5.107629,17.558277
3801,0.1,0.1,1.0,2.40116693291e-05,0.0,1.44335973263,3.62,0.0,0.0,30.644522,5.1201434,17.609484
3802,0.1,0.1,1.0,0.0326313837066,0.0,1.35242474079,3.82,0.0,0.0,20.715647,5.623322,19.627048
3803,0.1,0.1,1.0,0.00264212737927,0.0,1.61745798588,4.06,0.0,0.0,20.154566,5.631701,19.662088
3804,0.1,0.1,1.0,0.00464287020554,0.0,1.57324981689,4.68,0.0,0.0,18.765923,5.6378894,19.687973
3805,0.1,0.1,1.0,0.00422045162179,0.0,1.59143185616,4.98,0.0,0.0,18.193316,5.6425314,19.707357
3806,0.1,0.1,1.0,0.00342069582235,0.0,1.61819839478,5.2,0.0,0.0,17.78804,5.645983,19.72172
3807,0.1,0.1,1.0,0.00286579264457,0.0,1.39001643658,5.92,0.0,0.0,22.082344,5.648514,19.732176
3808,0.1,0.1,1.0,0.00216986650708,0.0,1.48259341717,6.2,0.0,0.0,2.342954,7.138969,25.494865
3809,0.1,0.1,1.0,0.0078230299393,0.0,1.79763698578,6.64,0.0,0.0,1.464117,7.1207576,25.488396
3810,0.1,0.1,1.0,0.000414348956184,0.0,1.84932637215,6.88,0.0,0.0,1.0554037,7.1086426,25.477058
3811,0.1,0.1,1.0,1.01883433217e-05,0.0,3.52554917336,8.92,0.0,0.0,0.18545166,7.074017,25.462173
3812,0.1,0.1,1.0,1.00000021132e-05,0.0,3.83780646324,9.16,0.0,0.0,0.37622875,7.0810027,25.450727
3813,0.1,0.1,1.0,1.01875983057e-05,0.0,4.08086967468,9.46,0.0,0.0,0.69847316,7.0909657,25.443214
3814,0.1,0.1,1.0,1.02229182812e-05,0.0,4.2652463913,9.21806414914,0.0,0.0,0.451171,7.08173,25.440239
3815,0.1,0.1,1.0,1.02098537206e-05,0.0,4.2652463913,100.0,0.0,0.0,2779.551,9.808132,25.440609
3816,0.1,0.1,1.0,0.28870668155,0.0,1.16717326641,0.92,0.0,0.0,45.177296,5.264072,18.155258
3817,0.1,0.1,1.0,2.16435776783,0.0,1.3746573925,1.5,0.0,0.0,43.47839,5.299318,18.29908
3818,0.1,0.1,1.0,0.050767790212,0.0,1.25937974453,1.92,0.0,0.0,43.624084,5.190822,17.918613
3819,0.1,0.1,1.0,0.0910166468022,0.0,1.20260226727,2.26,0.0,0.0,42.74044,5.2119913,18.00471
3820,0.1,0.1,1.0,0.410959483544,0.0,1.13556110859,2.04,0.0,0.0,43.862343,5.2285337,18.072155
3821,0.1,0.1,1.0,14.5892853564,0.0,1.09231901169,2.26,0.0,0.0,41.495155,5.3815084,18.635736
3822,0.1,0.1,1.0,1.00001758261e-05,0.0,3.30772304535,8.14,0.0,0.0,51.815075,5.390167,18.671448
3823,0.1,0.1,1.0,1.00001681386e-05,0.0,3.30772304535,8.38,0.0,0.0,0.28850165,7.2904873,26.377348
3824,0.1,0.1,1.0,1.00000022768e-05,0.0,3.7351577282,8.62,0.0,0.0,0.14905046,7.2904058,26.411314
3825,0.1,0.1,1.0,1.00000007609e-05,0.0,3.86887145042,9.18,0.0,0.0,2.5307418e-05,7.277075,26.440044
3826,0.1,0.1,1.0,1.00000000451e-05,0.0,4.13476133347,9.36,0.0,0.0,0.011956501,7.288504,26.465908
3827,0.1,0.1,1.0,1.00000000045e-05,0.0,4.36176109314,9.00261373588,0.0,0.0,0.023970446,7.2963796,26.489746
3828,0.1,0.1,1.0,1.00000000009e-05,0.0,4.36176109314,100.0,0.0,0.0,2700.3562,10.014882,26.510462
3829,0.1,0.1,1.0,2.23311071403e-05,0.0,1.19033610821,0.18,0.0,0.0,33.85216,3.545499,12.30191
3830,0.1,0.1,1.0,0.100061396457,0.0,1.19034051895,0.24,0.0,0.0,48.478073,4.782395,16.774508
3831,0.1,0.1,1.0,3.43190539797e-05,0.0,1.74896454811,0.46,0.0,0.0,40.333447,4.7860456,16.899033
3832,0.1,0.1,1.0,3.44953089713e-05,0.0,1.74896454811,0.7,0.0,0.0,59.35834,5.510598,19.161137
3833,0.1,0.1,1.0,9.96433672901e-05,0.0,1.89415407181,0.94,0.0,0.0,58.41535,5.530774,19.24414
3834,0.1,0.1,1.0,0.000126384334538,0.0,1.90749680996,1.82,0.0,0.0,53.06619,5.5448465,19.302135
3835,0.1,0.1,1.0,0.000100525858014,0.0,1.9412869215,2.06,0.0,0.0,51.82841,5.553931,19.339687
3836,0.1,0.1,1.0,5.00387545962e-05,0.0,1.30245172977,4.58,0.0,0.0,39.437508,5.5586433,19.35931
3837,0.1,0.1,1.0,5.03578235176e-05,0.0,1.30245172977,4.82,0.0,0.0,38.292786,5.5730577,19.42181
3838,0.1,0.1,1.0,6.84584887798e-05,0.0,1.30245172977,5.06,0.0,0.0,37.39478,5.572522,19.420473
3839,0.1,0.1,1.0,1.44255721207e-05,0.0,1.50219380856,5.36,0.0,0.0,38.486187,5.570122,19.410513
3840,0.1,0.1,1.0,1.43837731086e-05,0.0,1.43670451641,5.5,0.0,0.0,10.708681,7.6894617,27.502064
3841,0.1,0.1,1.0,3.85373512805e-05,0.0,2.06061148643,6.76,0.0,0.0,5.494905,7.63067,27.457567
3842,0.1,0.1,1.0,3.8494708392e-05,0.0,2.10767507553,7.0,0.0,0.0,4.5455074,7.6077557,27.405884
3843,0.1,0.1,1.0,1.07763390483e-05,0.0,2.52807807922,7.48,0.0,0.0,3.0500667,7.5745306,27.348831
3844,0.1,0.1,1.0,3.00401387763e-05,0.0,2.95544290543,8.18,0.0,0.0,1.4479243,7.532395,27.288893
3845,0.1,0.1,1.0,2.92905988847e-05,0.0,3.19795894623,8.62,0.0,0.0,0.7125359,7.49992,27.229076
3846,0.1,0.1,1.0,1.00000266349e-05,0.0,3.52309441566,8.84,0.0,0.0,0.41199216,7.4760923,27.171146
3847,0.1,0.1,1.0,2.68565639959e-05,0.0,3.82754802704,9.12,0.0,0.0,0.15930797,7.4507575,27.115917
3848,0.1,0.1,1.0,1.00000002353e-05,0.0,3.98716020584,9.38,0.0,0.0,0.029974867,7.4271245,27.064312
3849,0.1,0.1,1.0,0.0207922228165,0.0,4.20441532135,9.6,0.0,0.0,0.000461248,7.408377,27.01706
3850,0.1,0.1,1.0,2.53231350102e-05,0.0,4.20441532135,100.0,0.0,0.0,2666.3494,10.1022,26.974672
3851,0.1,0.1,1.0,1.00129841338e-05,0.0,1.95613837242,0.02,0.0,0.0,62.574203,5.41825,18.848228
3852,0.1,0.1,1.0,2.10455112922e-05,0.0,2.17747664452,0.02,0.0,0.0,63.799522,5.4464993,18.96426
3853,0.1,0.1,1.0,1.00083675161e-05,0.0,2.19815278053,0.2,0.0,0.0,63.338287,5.4677057,19.051516
3854,0.1,0.1,1.0,5.87597972558e-05,0.0,2.20562052727,0.62,0.0,0.0,60.85334,5.4825683,19.112804
3855,0.1,0.1,1.0,1.00164341489e-05,0.0,2.04203104973,1.14,0.0,0.0,57.582855,5.4919,19.151442
3856,0.1,0.1,1.0,1.0015084124e-05,0.0,1.73588752747,1.44,0.0,0.0,55.709984,5.4965286,19.17081
3857,0.1,0.1,1.0,2.74186955524,0.0,1.90500867367,1.52,0.0,0.0,55.087025,5.497088,19.173515
3858,0.1,0.1,1.0,2.22799043489,0.0,2.05372309685,1.72,0.0,0.0,53.575836,5.494035,19.161419
3859,0.1,0.1,1.0,1.50456345186e-05,0.0,2.03021931648,2.04,0.0,0.0,51.28461,5.4878664,19.13658
3860,0.1,0.1,1.0,5.19040217084e-05,0.0,1.73886632919,2.32,0.0,0.0,49.216484,5.4791193,19.1012
3861,0.1,0.1,1.0,0.0134296164986,0.0,1.4462865591,5.14,0.0,0.0,41.106365,5.468259,19.057207
3862,0.1,0.1,1.0,1.78212067514e-05,0.0,1.4462865591,5.38,0.0,0.0,9.486359,7.6299434,27.289433
3863,0.1,0.1,1.0,1.81627222725e-05,0.0,1.4462865591,5.62,0.0,0.0,8.093242,7.598293,27.204966
3864,0.1,0.1,1.0,1.00124770514e-05,0.0,2.30824136734,5.86,0.0,0.0,6.791607,7.5652537,27.11525
3865,0.1,0.1,1.0,1.97845324492e-05,0.0,2.11501598358,5.8,0.0,0.0,6.6409426,7.5424047,27.022062
3866,0.1,0.1,1.0,2.48360749659e-05,0.0,2.1325199604,6.08,0.0,0.0,5.3153677,7.5061893,26.925964
3867,0.1,0.1,1.0,5.70504138281e-05,0.0,2.1642370224,6.28,0.0,0.0,4.367072,7.4726024,26.828615
3868,0.1,0.1,1.0,0.000213237942081,0.0,2.17220616341,6.5,0.0,0.0,3.4591954,7.438262,26.73124
3869,0.1,0.1,1.0,2.32012573162e-05,0.0,2.18301987648,6.72,0.0,0.0,2.6597323,7.404212,26.634975
3870,0.1,0.1,1.0,0.00865195452317,0.0,2.18718504906,7.04,0.0,0.0,1.7760413,7.3670163,26.540829
3871,0.1,0.1,1.0,11.0209291578,0.0,3.83261537552,9.1,0.0,0.0,0.037425246,7.286524,26.450022
3872,0.1,0.1,1.0,1.00000007187e-05,0.0,4.0065279007,9.36,0.0,0.0,0.19322242,7.280908,26.369366
3873,0.1,0.1,1.0,18.2991382296,0.0,4.21996736526,9.62,0.0,0.0,0.46024266,7.277249,26.29894
3874,0.1,0.1,1.0,20.0,0.0,4.21996736526,100.0,0.0,0.0,2720.3574,9.959794,26.2388
3875,0.1,0.1,1.0,1.07437289043e-05,0.0,1.37417948246,0.02,0.0,0.0,57.163334,5.4258037,18.822645
3876,0.1,0.1,1.0,0.000103509202168,0.0,1.40253949165,0.06,0.0,0.0,57.89535,5.4508157,18.925598
3877,0.1,0.1,1.0,8.32056114499e-05,0.0,1.32215559483,0.82,0.0,0.0,53.658,5.469144,19.001146
3878,0.1,0.1,1.0,0.000103584753768,0.0,1.17321240902,0.86,0.0,0.0,54.215862,5.3178887,18.412935
3879,0.1,0.1,1.0,5.29464743768e-05,0.0,1.2782895565,1.04,0.0,0.0,52.30749,5.489546,19.085522
3880,0.1,0.1,1.0,3.66492037124e-05,0.0,1.25949704647,1.28,0.0,0.0,50.76017,5.492796,19.099142
3881,0.1,0.1,1.0,1.00307687075e-05,0.0,1.35674488544,3.42,0.0,0.0,39.020824,5.4922023,19.096964
3882,0.1,0.1,1.0,1.53498608223,0.0,1.35080468655,3.7,0.0,0.0,37.635002,5.489708,19.08704
3883,0.1,0.1,1.0,1.00032723376e-05,0.0,1.38939166069,4.02,0.0,0.0,36.102646,5.4857054,19.070988
3884,0.1,0.1,1.0,1.29360049545e-05,0.0,1.40025997162,4.3,0.0,0.0,33.34496,5.4805746,19.050365
3885,0.1,0.1,1.0,1.00023929959e-05,0.0,1.70366990566,4.46,0.0,0.0,9.767585,7.475385,26.608109
3886,0.1,0.1,1.0,8.34251975129e-05,0.0,1.56780028343,4.18,0.0,0.0,10.734755,7.469776,26.549215
3887,0.1,0.1,1.0,1.03890094541e-05,0.0,1.56780028343,4.42,0.0,0.0,9.322252,7.4424415,26.481024
3888,0.1,0.1,1.0,4.16920167694e-05,0.0,1.56780028343,4.66,0.0,0.0,7.9805493,7.413183,26.40558
3889,0.1,0.1,1.0,0.003760860521,0.0,1.56780028343,4.9,0.0,0.0,6.723486,7.382491,26.324747
3890,0.1,0.1,1.0,1.0056224604e-05,0.0,2.68249630928,5.14,0.0,0.0,5.5619493,7.3508124,26.240211
3891,0.1,0.1,1.0,0.692049124914,0.0,2.41693711281,7.38,0.0,0.0,0.5013609,7.2444706,26.153479
3892,0.1,0.1,1.0,1.04588295769e-05,0.0,2.51826334,7.66,0.0,0.0,0.20042865,7.212207,26.07234
3893,0.1,0.1,1.0,1.01338485983e-05,0.0,2.63958835602,7.9,0.0,0.0,0.048417717,7.183074,25.997416
3894,0.1,0.1,1.0,1.00254149755e-05,0.0,2.80354309082,8.1,0.0,0.0,0.00064420374,7.157178,25.92909
3895,0.1,0.1,1.0,1.00129669967e-05,0.0,2.88444471359,8.32,0.0,0.0,0.031886447,7.1510587,25.867575
3896,0.1,0.1,1.0,1.00003682054e-05,0.0,3.22233295441,8.42,0.0,0.0,0.08565202,7.1445,25.813074
3897,0.1,0.1,1.0,1.00000132047e-05,0.0,3.56383013725,8.78,0.0,0.0,0.3431135,7.148878,25.76539
3898,0.1,0.1,1.0,0.0232032631349,0.0,3.92673492432,9.1,0.0,0.0,0.7145114,7.1532016,25.72513
3899,0.1,0.1,1.0,0.0218306500799,0.0,4.1475186348,9.44,0.0,0.0,1.2396799,7.159771,25.69269
3900,0.1,0.1,1.0,1.00000000053e-05,0.0,4.1475186348,100.0,0.0,0.0,2762.5886,9.848887,25.668467
3901,0.1,0.1,1.0,1.00000000169e-05,0.0,1.29173028469,0.02,0.0,0.0,42.2181,5.277951,18.219196
3902,0.1,0.1,1.0,1.00012527374e-05,0.0,1.54012262821,0.02,0.0,0.0,39.501217,5.2886257,18.487719
3903,0.1,0.1,1.0,1.0353494224e-05,0.0,1.72253644466,0.16,0.0,0.0,39.34471,5.3104973,18.582384
3904,0.1,0.1,1.0,1.0544208167e-05,0.0,1.5805631876,0.62,0.0,0.0,36.938507,5.3216114,18.650587
3905,0.1,0.1,1.0,0.270253329843,0.0,1.61551225185,0.9,0.0,0.0,35.58362,5.3290486,18.695807
3906,0.1,0.1,1.0,17.6076931631,0.0,1.59839582443,1.34,0.0,0.0,33.23717,5.329338,18.720839
3907,0.1,0.1,1.0,3.78945224119,0.0,1.6009247303,1.6,0.0,0.0,31.889864,5.327479,18.72877
3908,0.1,0.1,1.0,0.0877775589508,0.0,1.60165393353,1.86,0.0,0.0,30.50882,5.3218646,18.721992
3909,0.1,0.1,1.0,0.0802257169414,0.0,1.60177564621,2.08,0.0,0.0,29.309584,5.313563,18.70273
3910,0.1,0.1,1.0,0.0459059016256,0.0,1.60448431969,2.2,0.0,0.0,28.559135,5.3038173,18.67294
3911,0.1,0.1,1.0,8.53191280547e-05,0.0,1.65448665619,5.64,0.0,0.0,29.89047,5.319079,18.634148
3912,0.1,0.1,1.0,8.53191280547e-05,0.0,1.57858979702,5.72,0.0,0.0,3.5738573,7.3398876,26.312437
3913,0.1,0.1,1.0,4.1209652699e-05,0.0,1.57858979702,5.96,0.0,0.0,2.8597512,7.3212676,26.277567
3914,0.1,0.1,1.0,0.000285526603606,0.0,1.57858979702,6.2,0.0,0.0,2.2162383,7.301535,26.238438
3915,0.1,0.1,1.0,1.01963986313e-05,0.0,2.44233441353,6.44,0.0,0.0,1.6494719,7.2810526,26.196432
3916,0.1,0.1,1.0,1.04734584168e-05,0.0,2.34473109245,6.48,0.0,0.0,1.4889156,7.267553,26.152775
3917,0.1,0.1,1.0,1.09906325616e-05,0.0,2.38483405113,6.72,0.0,0.0,1.0279565,7.2463446,26.107948
3918,0.1,0.1,1.0,1.09147182608e-05,0.0,2.44868040085,6.98,0.0,0.0,0.6294246,7.2243805,26.063015
3919,0.1,0.1,1.0,1.06960335074e-05,0.0,2.49343013763,7.3,0.0,0.0,0.28205737,7.2004457,26.018995
3920,0.1,0.1,1.0,1.03754954606e-05,0.0,2.53749442101,7.62,0.0,0.0,0.07304945,7.1770597,25.976997
3921,0.1,0.1,1.0,1.00000000119e-05,0.0,4.22415065765,109.58,0.0,0.0,3497.9927,10.251722,25.937996
3922,0.1,0.1,1.0,1.24436021349e-05,0.0,1.15945506096,0.06,0.0,0.0,48.07585,5.5481825,19.326023
3923,0.1,0.1,1.0,1.03575393699e-05,0.0,1.46570491791,0.08,0.0,0.0,49.18888,5.583509,19.462807
3924,0.1,0.1,1.0,1.415624556e-05,0.0,1.30655872822,0.46,0.0,0.0,47.493645,5.6000347,19.569683
3925,0.1,0.1,1.0,1.37780876083e-05,0.0,1.32240581512,0.8,0.0,0.0,45.898712,5.619331,19.649933
3926,0.1,0.1,1.0,1.18875103374e-05,0.0,1.32341444492,1.14,0.0,0.0,44.165,5.6329355,19.706617
3927,0.1,0.1,1.0,1.27759970815e-05,0.0,1.32259690762,1.36,0.0,0.0,43.061623,5.641555,19.742628
3928,0.1,0.1,1.0,2.61936459678e-05,0.0,1.32357811928,1.62,0.0,0.0,41.600605,5.64578,19.76041
3929,0.1,0.1,1.0,2.14443420006,0.0,1.3283135891,1.8,0.0,0.0,40.517685,5.6461887,19.762348
3930,0.1,0.1,1.0,2.36520277096,0.0,1.32703578472,2.14,0.0,0.0,38.48736,5.643271,19.750483
3931,0.1,0.1,1.0,0.0527332945022,0.0,1.46815478802,5.8,0.0,0.0,32.743603,5.637579,19.727108
3932,0.1,0.1,1.0,0.000760361123901,0.0,1.76213145256,5.58,0.0,0.0,4.5536947,7.429648,26.658606
3933,0.1,0.1,1.0,0.000784102819635,0.0,1.96805775166,5.92,0.0,0.0,3.4684224,7.4069476,26.621805
3934,0.1,0.1,1.0,0.000106949919845,0.0,1.96805775166,6.16,0.0,0.0,2.7490323,7.3866353,26.58004
3935,0.1,0.1,1.0,0.000109072181729,0.0,1.96805775166,6.4,0.0,0.0,2.1060646,7.365399,26.534788
3936,0.1,0.1,1.0,1.0444926846e-05,0.0,2.51225018501,6.66,0.0,0.0,1.5099456,7.3428497,26.48738
3937,0.1,0.1,1.0,1.02757126109e-05,0.0,2.56207728386,6.9,0.0,0.0,1.0402038,7.320804,26.439068
3938,0.1,0.1,1.0,1.02178463158e-05,0.0,2.58914113045,7.2,0.0,0.0,0.59094197,7.296584,26.390926
3939,0.1,0.1,1.0,0.00303932552416,0.0,2.62928724289,7.4,0.0,0.0,0.34717825,7.276417,26.344095
3940,0.1,0.1,1.0,1.00262339413e-05,0.0,2.69061160088,7.68,0.0,0.0,0.12574115,7.253826,26.299284
3941,0.1,0.1,1.0,1.00000000023e-05,0.0,4.24267482758,109.58,0.0,0.0,3471.331,10.311637,26.257362
3942,0.1,0.1,1.0,1.01948244611e-05,0.0,1.16867315769,1.4,0.0,0.0,36.74474,5.835194,20.510038
3943,0.1,0.1,1.0,1.00000036142e-05,0.0,1.47536790371,1.38,0.0,0.0,37.98304,5.8754787,20.659065
3944,0.1,0.1,1.0,1.00023124895e-05,0.0,1.26181483269,1.56,0.0,0.0,37.73419,5.9001474,20.77756
3945,0.1,0.1,1.0,1.00061782797e-05,0.0,1.27398395538,1.72,0.0,0.0,37.401573,5.9182367,20.86865
3946,0.1,0.1,1.0,1.00194158805e-05,0.0,1.27598047256,2.14,0.0,0.0,35.34161,5.93027,20.935
3947,0.1,0.1,1.0,1.00556583575e-05,0.0,1.26693487167,2.6,0.0,0.0,33.04225,5.9409513,20.979912
