plan#,Ap,Bp,L,F,dp_obs,min_obs_dis,plan_reward,plan_time,obs_dis,loss,mae,mean_q
746,1.5,0.3,0.1,0.0453396265674,3.9915702343,3.74132919312,-7.532073612946226,0.0,0.0,28.274967,0.5927911,0.04150618
747,1.5,0.25,0.1,0.00538784216595,3.94568634033,3.84349632263,-5.7741506268085825,0.0,0.0,14.640241,0.5038634,0.04075343
748,1.5,0.3,0.1,0.0153829619266,3.91478872299,3.87969088554,-5.118454310281905,0.0,0.0,12.987324,0.5070384,0.040162794
749,1.5,0.3,0.1,0.0126577573302,3.89768385887,3.89213705063,-4.658950749046347,0.0,0.0,9.604886,0.47318858,0.0396484
750,1.5,0.25,0.05,0.00247463513751,3.91136932373,3.89533805847,-4.403351886851034,0.0,0.0,8.869791,0.47206178,0.039322317
751,1.55,0.2,0.05,0.00200478223054,3.97490358353,3.90286254883,-4.160118360297119,0.0,0.0,5.9939113,0.42761534,0.039071612
752,1.6,0.15,0.05,1.57261487234e-05,4.05594396591,4.00104904175,6.94,0.0,0.0,29.206734,0.584499,0.03905069
753,1.65,0.2,0.05,8.54529529701e-05,4.25861501694,4.07316255569,7.42,0.0,0.0,29.59922,0.6034753,0.03855116
754,1.6,0.25,0.1,10.0,4.47324800491,4.15362167358,7.6,0.0,0.0,31.62786,0.6108947,0.037919506
755,1.65,0.3,0.15,0.00108053125549,4.68038749695,4.52095556259,7.78,0.0,0.0,32.523502,0.6177211,0.03700155
756,1.65,0.25,0.2,0.000625846807439,4.86602640152,4.7701086998,8.36,0.0,0.0,39.586735,0.63913006,0.036106803
757,1.65,0.25,0.2,5.60710402195e-05,5.13043498993,4.86067724228,8.66,0.0,0.0,40.016346,0.64947504,0.03512744
758,1.65,0.3,0.15,9.01224063238e-05,5.60603094101,5.12270069122,8.76,0.0,0.0,38.309612,0.65106344,0.033946462
759,1.6,0.3,0.1,10.0,6.3235039711,5.61245298386,9.04,0.0,0.0,42.961452,0.6612522,0.032850303
760,1.6,0.3,0.15,1.1077648633,6.47472381592,5.61245298386,100.0,0.0,0.0,5035.452,4.028753,0.03165798
761,1.65,0.25,0.1,3.65794150436,6.12938451767,3.5802154541,-42.525654252891805,0.0,0.0,900.25946,1.9022608,0.03822138
762,1.7,0.25,0.15,0.00086380804578,5.79216098785,2.38841748238,-50.087345325017566,0.0,0.0,1207.8389,2.142367,0.046558216
763,1.65,0.25,0.2,2.80367799997,5.49301338196,3.5968682766,-41.26212378567211,0.0,0.0,829.9499,1.8227667,0.037255753
764,1.7,0.3,0.2,10.0,5.19022226334,2.60451340675,-40.34938441772864,0.0,0.0,802.0316,1.8366592,0.04954931
765,1.7,0.25,0.2,1.99200248324,4.90713024139,2.33394622803,-52.55246079818352,0.0,0.0,1360.6288,2.2590847,0.041663956
766,1.75,0.2,0.15,0.874088268038,4.62595844269,3.55476284027,-15.588603251527736,0.0,0.0,119.65499,0.91764325,0.04469508
767,1.8,0.25,0.2,3.01504328384,4.36480426788,3.49313139915,-16.58084659630367,0.0,0.0,132.40536,0.9756361,0.057735316
768,1.8,0.2,0.15,10.0,4.08839178085,3.43304920197,-17.28883460065183,0.0,0.0,144.6233,1.0099776,0.060230903
769,1.75,0.15,0.15,1.16194607115,3.89933085442,3.45627903938,-16.544039504134126,0.0,0.0,135.8866,1.0053139,0.06269707
770,1.8,0.2,0.2,1.72044503723,3.74667310715,3.45789170265,-16.196285313378247,0.0,0.0,125.94875,0.97851264,0.06494363
771,1.8,0.2,0.2,10.0,3.57602238655,3.45540809631,-16.139047196442462,0.0,0.0,123.76806,0.9762056,0.067119256
772,1.8,0.25,0.15,0.432305503586,3.50462007523,3.45819282532,-15.971107901666743,0.0,0.0,127.1776,1.0035523,0.0699306
773,1.85,0.3,0.2,0.504646474585,3.46992540359,3.46005892754,-15.459057451080117,0.0,0.0,114.20224,0.9676044,0.07255432
774,1.85,0.3,0.15,0.551940857895,3.46844363213,3.46233153343,-15.220105953413205,0.0,0.0,113.094666,0.9766493,0.075089715
775,1.85,0.3,0.1,0.593436523231,3.49891543388,3.47301220894,-14.838224693478542,0.0,0.0,107.35181,0.96757495,0.077680044
776,1.9,0.3,0.15,0.645341366603,3.56609678268,3.51692652702,-13.85049003932415,0.0,0.0,79.39325,0.8573489,0.08032238
777,1.95,0.35,0.2,1.12719588159,3.67166304588,3.6073923111,-12.2083732644319,0.0,0.0,69.97685,0.8682581,0.08378969
778,1.9,0.3,0.2,0.726380013968,3.80672287941,3.71715068817,-10.409051978335668,0.0,0.0,53.388054,0.8309556,0.08711201
779,1.9,0.25,0.2,0.430826042689,3.97449564934,3.86050438881,-8.396937599204344,0.0,0.0,30.62447,0.7260989,0.09012988
780,1.9,0.3,0.2,0.801814285586,4.16673946381,4.04857969284,3.32,0.0,0.0,5.6563516,0.58631074,0.09308438
781,1.95,0.3,0.15,0.134411244487,4.48925876617,4.15352201462,3.6,0.0,0.0,8.996652,0.60271597,0.095753886
782,1.95,0.35,0.2,1.38466447462,4.75138568878,3.96212482452,-5.886015818388499,0.0,0.0,13.095808,0.63382804,0.0979568
783,1.95,0.35,0.25,0.375766135552,4.97621393204,4.08229637146,4.72,0.0,0.0,12.793422,0.59431046,0.07667888
784,1.95,0.3,0.2,0.0884219293537,5.0578918457,4.00787830353,5.0,0.0,0.0,13.929656,0.6087125,0.07871004
785,1.95,0.25,0.2,0.0745053421489,5.00157213211,4.00787830353,5.24,0.0,0.0,16.653568,0.62086445,0.0804261
786,1.9,0.2,0.2,0.0135167849072,4.89345932007,4.59061002731,5.48,0.0,0.0,15.489531,0.6322082,0.081767
787,1.9,0.15,0.2,0.00974009700962,4.79248809814,4.46364355087,5.66,0.0,0.0,19.201582,0.6410895,0.08296779
788,1.85,0.15,0.15,0.030764982289,4.70423936844,4.48221826553,5.9,0.0,0.0,19.210577,0.6514298,0.08381835
789,1.85,0.1,0.1,5.20942617058,4.62714672089,4.50510692596,6.12,0.0,0.0,20.502474,0.66053337,0.08435588
790,1.8,0.1,0.15,3.97259854034,4.56470060349,4.510222435,6.4,0.0,0.0,19.98181,0.6649956,0.08468184
791,1.8,0.1,0.1,1.00001184833e-05,4.5239071846,4.5152182579,6.6,0.0,0.0,23.308306,0.67931134,0.08613937
792,1.75,0.1,0.05,10.0,4.54284286499,4.52394342422,6.74,0.0,0.0,24.750906,0.6848271,0.08724719
793,1.7,0.1,0.1,4.40162580698,4.58917427063,4.55600357056,7.26,0.0,0.0,25.76726,0.697467,0.08798261
794,1.7,0.1,0.15,1.0000045295e-05,4.67184782028,4.59190797806,7.54,0.0,0.0,33.35668,0.71461785,0.08996453
795,1.65,0.1,0.2,1.00000190838e-05,4.86429452896,4.67110729218,7.7,0.0,0.0,28.998144,0.71299285,0.09152294
796,1.7,0.1,0.2,1.00000025439e-05,5.25910186768,4.85884332657,7.96,0.0,0.0,39.2926,0.7290889,0.09430938
797,1.7,0.15,0.15,1.00017825808e-05,5.68511915207,5.28470373154,8.38,0.0,0.0,35.0665,0.7417588,0.09592143
798,1.7,0.15,0.15,1.00002769341e-05,6.36159563065,5.69054985046,9.02,0.0,0.0,44.53153,0.7648294,0.09731958
799,1.7,0.2,0.15,8.65318597612,6.63533639908,5.69054985046,100.0,0.0,0.0,4998.3887,4.1304593,0.097977445
800,1.7,0.25,0.15,0.134264745864,6.13028812408,3.58671092987,-40.98431282668356,0.0,0.0,839.283,1.9148906,0.09242606
801,1.65,0.25,0.15,0.0468939092256,5.71745347977,2.28758358955,-54.88337872816753,0.0,0.0,1502.5569,2.5037313,0.12004906
802,1.65,0.3,0.1,10.0,5.48572206497,3.01027059555,-36.57241674255348,0.0,0.0,668.2574,1.8174615,0.11915163
803,1.7,0.3,0.05,7.96309296474,5.21887969971,3.5873773098,-15.087748882117838,0.0,0.0,106.2442,0.9227867,0.08450613
804,1.7,0.3,1.38777878078e-17,10.0,4.98153209686,3.63068795204,-14.207389851913659,0.0,0.0,97.61455,0.9853123,0.12584455
805,1.7,0.3,1.38777878078e-17,10.0,4.75520277023,3.54471111298,-15.166287848484773,0.0,0.0,108.006424,1.0048099,0.12821177
806,1.65,0.3,1.38777878078e-17,10.0,4.53982400894,3.62943553925,-13.785520347151465,0.0,0.0,93.42398,0.9828513,0.13142632
807,1.6,0.3,1.38777878078e-17,10.0,4.32595539093,3.62998366356,-13.537582656876848,0.0,0.0,89.92075,0.97609866,0.13467349
808,1.6,0.35,0.0,10.0,4.14351320267,3.63197207451,-13.288823874610891,0.0,0.0,87.948685,0.9776727,0.1379591
809,1.55,0.3,0.05,10.0,3.98874855042,3.63375425339,-13.003096418152586,0.0,0.0,86.20745,0.9710543,0.14085662
810,1.6,0.3,0.05,10.0,3.85986042023,3.63601350784,-12.730547755007585,0.0,0.0,74.443344,0.92469513,0.14051335
811,1.65,0.25,0.0,10.0,3.70143127441,3.54822087288,-13.79104895790197,0.0,0.0,92.603165,0.9928015,0.141103
812,1.65,0.3,0.0,10.0,3.65727496147,3.64356899261,-12.242229902808909,0.0,0.0,74.33894,0.94873965,0.1418673
813,1.7,0.35,0.05,7.7036685887,3.64986276627,3.64644026756,-11.661280510500795,0.0,0.0,62.860634,0.9007889,0.14258881
814,1.75,0.35,0.05,4.96794546975,3.67391681671,3.65592336655,-11.266867371618147,0.0,0.0,57.336334,0.8816273,0.14356677
815,1.75,0.35,0.05,10.0,3.74129319191,3.69144034386,-10.554627267403898,0.0,0.0,50.256554,0.86192334,0.14518438
816,1.8,0.35,0.0,10.0,3.84059762955,3.67740607262,-10.527045707368416,0.0,0.0,48.447304,0.8548087,0.14739896
817,1.75,0.4,0.0,1.37000441176,3.96186566353,3.70563459396,-9.922742891943443,0.0,0.0,45.91265,0.8641647,0.15029521
818,1.8,0.45,0.0,1.01837083907,4.10174703598,3.81763958931,-8.280466255814105,0.0,0.0,29.242857,0.78817,0.15336505
819,1.75,0.4,0.05,0.482966989308,4.26697540283,3.68615603447,-9.646761592265317,0.0,0.0,47.907192,0.8915297,0.1565758
820,1.7,0.35,0.0,0.157839935824,4.44416999817,3.70917224884,-9.115341753961854,0.0,0.0,35.463203,0.8271957,0.1570299
821,1.7,0.35,0.05,0.0980924611877,4.91121768951,3.66445565224,-9.487015580966364,0.0,0.0,41.209618,0.8682815,0.15797947
822,1.75,0.3,0.0,6.38492879467,5.08492136002,4.1402053833,4.82,0.0,0.0,12.578632,0.6683393,0.13025352
823,1.8,0.25,0.0,5.82666480007,5.11563682556,4.00251197815,4.78,0.0,0.0,12.392919,0.67138726,0.13096401
824,1.75,0.2,0.05,4.89991390458,5.16049671173,4.00251197815,5.1,0.0,0.0,12.401435,0.67734426,0.1314444
825,1.7,0.15,0.05,1.03999353309e-05,5.17158174515,4.00251197815,5.34,0.0,0.0,14.79092,0.6998016,0.13294381
826,1.75,0.2,0.1,3.29464533667e-05,5.07847547531,4.650141716,5.62,0.0,0.0,18.539957,0.71359473,0.13433889
827,1.8,0.2,0.15,4.375079035,4.9874920845,4.69020414352,5.86,0.0,0.0,26.494196,0.7251129,0.13530606
828,1.85,0.15,0.1,2.43709006453,4.89971208572,4.7209353447,6.1,0.0,0.0,19.86472,0.73370117,0.13481972
829,1.9,0.15,0.05,3.7507224916,4.82795715332,4.72991371155,6.32,0.0,0.0,24.544287,0.7411895,0.13429536
830,1.85,0.2,1.38777878078e-17,3.20679727119,4.77766609192,4.73441457748,6.6,0.0,0.0,24.162783,0.7497643,0.13297907
831,1.85,0.25,0.0,4.80077757567,4.74820184708,4.73957872391,6.82,0.0,0.0,23.894083,0.75557464,0.13141496
832,1.8,0.25,0.0,8.48885775576,4.76937866211,4.74739789963,6.96,0.0,0.0,26.513853,0.7585363,0.12997729
833,1.8,0.3,0.0,3.22073852769,4.81018257141,4.7718706131,7.42,0.0,0.0,28.210861,0.7730293,0.12844527
834,1.75,0.25,0.0,5.22683471778e-05,4.89253473282,4.84055376053,7.68,0.0,0.0,30.190329,0.78024554,0.1270352
835,1.75,0.3,0.0,2.04954669766,4.99730873108,4.90972423553,7.98,0.0,0.0,32.543827,0.7891355,0.12583429
836,1.7,0.35,0.0,0.000534024500358,5.32236862183,4.99360466003,8.18,0.0,0.0,36.247128,0.7944192,0.12472222
837,1.7,0.4,0.0,0.000444983361336,5.68208217621,5.33591938019,8.38,0.0,0.0,35.802933,0.79909754,0.123281755
838,1.75,0.45,0.0,0.000765296174744,6.26179409027,5.67062759399,8.98,0.0,0.0,44.231834,0.8187485,0.12195978
839,1.75,0.5,0.0,10.0,6.52112483978,5.67062759399,100.0,0.0,0.0,4994.059,4.1816854,0.12030625
840,1.75,0.45,0.0,0.449718632121,6.07732057571,3.07600307465,-39.23383853829727,0.0,0.0,755.0759,1.990099,0.15793939
841,1.75,0.5,0.0,0.894011733453,5.63969707489,2.94514489174,-28.5555905857236,0.0,0.0,404.65,1.6174358,0.15816118
842,1.7,0.5,0.0,0.438693410054,5.35081338882,3.20091962814,-21.834951992198185,0.0,0.0,231.97578,1.3567195,0.1539353
843,1.7,0.5,0.0,0.430207573121,5.11007499695,3.38788247108,-18.423326945809478,0.0,0.0,157.1682,1.204598,0.15488988
844,1.7,0.45,0.0,0.295546375299,4.88156843185,3.41510415077,-17.748040456779822,0.0,0.0,150.01947,1.1902325,0.14835095
845,1.7,0.5,0.05,0.401342360482,4.65203762054,3.42359042168,-17.356372979125354,0.0,0.0,134.81532,1.1442649,0.15066956
846,1.65,0.5,0.05,0.391970846303,4.41527557373,3.42227673531,-17.159767194725255,0.0,0.0,141.73114,1.1912117,0.15396881
847,1.65,0.5,0.0,0.383193905075,4.19551086426,3.42394685745,-16.890030845465688,0.0,0.0,137.21048,1.1902336,0.1576541
848,1.6,0.55,0.05,0.491158936663,4.00587558746,3.42569851875,-16.618896013697068,0.0,0.0,127.06525,1.1631681,0.16164018
849,1.55,0.55,0.05,10.0,3.85460925102,3.42761135101,-16.344958693046475,0.0,0.0,127.76376,1.1871388,0.1665982
850,1.55,0.6,0.0,10.0,3.71232581139,3.4297170639,-16.067674287943625,0.0,0.0,126.75518,1.2035165,0.17185229
851,1.6,0.6,0.0,7.64122034407,3.50098824501,3.43305397034,-15.768750540018313,0.0,0.0,112.48961,1.15636,0.17696871
852,1.6,0.65,0.0,7.93974425472,3.46779513359,3.43651676178,-15.487811424117382,0.0,0.0,117.46008,1.2029555,0.18296723
853,1.55,0.6,0.05,6.38073458717,3.44216704369,3.43932771683,-15.038498436685224,0.0,0.0,115.18923,1.2058518,0.18881042
854,1.55,0.65,0.05,6.17216726682,3.45046234131,3.44035053253,-14.760589401750016,0.0,0.0,110.405945,1.2046511,0.18885982
855,1.55,0.7,0.0,4.64657559353,3.4895529747,3.46660256386,-14.227141387845627,0.0,0.0,98.52986,1.1821382,0.18872961
856,1.6,0.7,0.0,3.98058362787,3.56044745445,3.51379227638,-13.201377483463066,0.0,0.0,76.40195,1.1032708,0.18893397
857,1.55,0.7,0.0,2.28283186515,3.72570466995,3.65464496613,-10.86491312920138,0.0,0.0,54.892998,1.0594109,0.19031319
858,1.55,0.7,0.0,1.98167806557,3.89263296127,3.76028442383,-9.108876281867616,0.0,0.0,33.856857,0.96696204,0.19205697
859,1.5,0.65,0.05,1.31267349742,4.08686065674,3.92872047424,-6.9588136141889745,0.0,0.0,25.229496,0.9591006,0.19449916
860,1.5,0.65,0.0,0.876307322386,4.31917381287,4.13513088226,4.04,0.0,0.0,9.929994,0.8634175,0.19393075
861,1.5,0.7,0.0,0.630122446039,4.72174835205,4.31197452545,4.3,0.0,0.0,8.790892,0.8689816,0.19311947
862,1.45,0.65,0.05,0.352296490216,5.0076713562,4.73463487625,4.52,0.0,0.0,9.583672,0.8816128,0.19236813
863,1.4,0.6,0.1,0.179205118914,5.29026317596,4.53932094574,4.94,0.0,0.0,11.351852,0.9027175,0.1934863
864,1.45,0.55,0.1,0.0866158869482,5.54557085037,4.78186511993,5.22,0.0,0.0,20.766174,0.859883,0.16916394
865,1.5,0.55,0.1,0.0639738848372,5.79485940933,5.01235437393,5.28,0.0,0.0,18.792038,0.86546975,0.1706208
866,1.5,0.6,0.05,0.0678470716152,5.78761386871,5.09858703613,5.34,0.0,0.0,15.43905,0.86881363,0.1711101
867,1.45,0.65,0.1,0.589421196345,5.6858830452,5.09858703613,5.58,0.0,0.0,20.38596,0.8783755,0.17134061
868,1.5,0.6,0.1,0.344603627325,5.57391691208,5.27224636078,5.82,0.0,0.0,24.770092,0.88604826,0.17067681
869,1.5,0.6,0.05,0.0506347619007,5.48439407349,5.23359680176,6.3,0.0,0.0,22.352783,0.8999126,0.16886267
870,1.45,0.6,0.0,0.364296738685,5.39604949951,5.24240636826,6.54,0.0,0.0,24.033173,0.90465635,0.16683105
871,1.45,0.65,0.0,0.0387374610228,5.30090808868,5.2500538826,6.8,0.0,0.0,22.197554,0.89807385,0.16455886
872,1.4,0.65,0.0,0.386744899052,5.27072620392,5.25999307632,6.9,0.0,0.0,27.12533,0.9097164,0.1626232
873,1.4,0.65,0.05,0.383494202021,5.2715344429,5.26334667206,7.46,0.0,0.0,31.49063,0.92603725,0.16032235
874,1.35,0.7,0.0,0.0499079465837,5.36350870132,5.26783561707,7.68,0.0,0.0,32.500816,0.929038,0.15799062
875,1.35,0.7,0.0,0.0326565256601,5.60839557648,5.37268352509,7.82,0.0,0.0,33.50713,0.9282609,0.15532619
876,1.3,0.7,0.0,0.0175536656842,5.94471311569,5.62682819366,8.48,0.0,0.0,39.031075,0.9461288,0.15433365
877,1.3,0.7,0.05,0.0795196642484,6.39759111404,5.96421384811,9.1,0.0,0.0,45.534447,0.9626699,0.15329543
878,1.25,0.7,0.0,1.08977929269,6.58669424057,5.96421384811,100.0,0.0,0.0,5033.5215,4.3220096,0.15186846
879,1.3,0.65,0.0,10.0,6.15128564835,3.56503605843,-43.29461037349998,0.0,0.0,925.83826,2.1615093,0.1493639
880,1.3,0.6,0.0,3.16859023723,5.84323644638,3.55840134621,-43.484172767439,0.0,0.0,922.2112,2.1407979,0.146846
881,1.3,0.65,0.0,8.31674592536,5.23333930969,3.58985495567,-42.677992080709714,0.0,0.0,913.46094,2.1459944,0.14640805
882,1.25,0.7,0.05,10.0,5.13935136795,2.89163923264,-30.273884496884204,0.0,0.0,436.99802,1.6346514,0.14384376
883,1.3,0.7,0.1,10.0,4.85157871246,2.88794565201,-30.3859842991771,0.0,0.0,416.10028,1.5719543,0.13899723
884,1.3,0.7,0.05,10.0,4.62615919113,3.098767519,-24.60636394113742,0.0,0.0,293.78052,1.4546931,0.14147633
885,1.25,0.65,0.05,10.0,4.41071510315,3.14091682434,-23.56995083354372,0.0,0.0,275.48944,1.4380922,0.14088032
886,1.2,0.7,0.1,10.0,4.19321870804,3.57275247574,-15.310320773975642,0.0,0.0,105.790474,1.0922394,0.14529909
887,1.15,0.7,0.1,0.46439012881,3.99541521072,3.58986639977,-15.050191097712363,0.0,0.0,106.10226,1.1317811,0.16123447
888,1.2,0.75,0.15,0.558384254094,3.87872672081,3.64482736588,-14.004268829836025,0.0,0.0,91.21033,1.1033632,0.1670371
889,1.15,0.7,0.2,0.533316160673,3.80715465546,3.57976031303,-14.683263936878992,0.0,0.0,109.62761,1.1732025,0.17286815
890,1.1,0.75,0.25,10.0,3.76350855827,3.72434687614,-12.413908133158888,0.0,0.0,66.52113,1.0369916,0.17348501
891,1.1,0.8,0.25,0.745203101704,3.81473731995,3.65281867981,-13.050732834673745,0.0,0.0,85.71461,1.132633,0.1752233
892,1.05,0.75,0.3,6.71093977763,3.86762452126,3.77586531639,-11.132395295359052,0.0,0.0,63.39559,1.0708778,0.17722869
893,1.0,0.7,0.3,4.93818600943,3.98013138771,3.87858223915,-9.350965061687909,0.0,0.0,42.41738,1.0056617,0.17534757
894,0.95,0.65,0.35,3.57130781295,4.0543756485,3.86763572693,-9.155240700181722,0.0,0.0,42.9933,0.993683,0.16282555
895,0.95,0.65,0.4,3.01286555337,4.06131601334,4.05205059052,2.5,0.0,0.0,4.42568,0.7561383,0.15833837
896,0.9,0.65,0.45,2.28910964943,4.071352005,4.06786584854,2.94,0.0,0.0,7.8417788,0.77722895,0.15394454
897,0.85,0.6,0.45,1.48818372429,4.10161590576,4.0964140892,3.22,0.0,0.0,5.7300596,0.7909846,0.14939398
898,0.9,0.6,0.45,1.17534350791,4.16542482376,4.14419317245,3.48,0.0,0.0,9.364738,0.8036102,0.1451854
899,0.95,0.55,0.45,0.709872316254,4.25038576126,4.24285554886,3.74,0.0,0.0,11.941347,0.81504226,0.14085278
900,0.95,0.5,0.4,0.360650771532,4.37123203278,4.24165344238,4.04,0.0,0.0,11.580217,0.82650167,0.13652481
901,0.9,0.5,0.35,0.214632963939,4.61040115356,4.30664300919,4.28,0.0,0.0,10.241602,0.8347633,0.13243437
902,0.85,0.45,0.4,0.0683194327157,4.81053590775,4.42712545395,4.58,0.0,0.0,10.116781,0.8356128,0.1285414
903,0.85,0.4,0.45,0.0230594309624,4.94788694382,4.36364030838,4.9,0.0,0.0,16.454031,0.8558482,0.1265954
904,0.9,0.45,0.5,0.0403401510091,4.90328836441,4.36364030838,5.26,0.0,0.0,16.827026,0.8980034,0.10877779
905,0.95,0.45,0.5,0.0406933154131,4.78703355789,4.4904961586,5.5,0.0,0.0,20.006884,0.9048435,0.106752634
906,0.9,0.45,0.5,2.06787204014,4.67001247406,4.46761417389,6.0,0.0,0.0,21.460585,0.91996413,0.10417318
907,0.85,0.5,0.45,0.0588529616593,4.59072685242,4.46650600433,6.26,0.0,0.0,21.770056,0.9255851,0.10157048
908,0.8,0.45,0.45,1.81043517888,4.51827430725,4.47024345398,6.36,0.0,0.0,21.282866,0.92496324,0.09913828
909,0.8,0.5,0.45,2.04357576273,4.47720956802,4.4688076973,6.6,0.0,0.0,21.33448,0.92281413,0.09681905
910,0.8,0.5,0.4,1.93704101849,4.46453714371,4.46682357788,6.84,0.0,0.0,26.55995,0.9347567,0.094786845
911,0.8,0.55,0.4,0.109224630967,4.52153205872,4.46462440491,7.06,0.0,0.0,24.340008,0.9320306,0.09520969
912,0.85,0.55,0.45,0.0765326130722,4.56262350082,4.51919746399,7.22,0.0,0.0,41.712147,0.9418319,0.09720622
913,0.9,0.6,0.5,2.7175464342,4.65129089355,4.59432935715,7.66,0.0,0.0,33.28255,0.9503411,0.097419046
914,0.95,0.65,0.45,0.123128218046,5.03659582138,4.63558530807,7.92,0.0,0.0,38.16874,0.9521646,0.09759995
915,0.95,0.65,0.45,0.0609127309894,5.28630256653,5.11007833481,8.04,0.0,0.0,39.361206,0.94755584,0.09788467
916,0.9,0.6,0.4,0.0218105616687,5.54827404022,5.33539772034,8.86,0.0,0.0,45.782726,0.96759266,0.09818754
917,0.95,0.65,0.35,0.0178010426966,6.22635364532,5.54648780823,9.14,0.0,0.0,49.065712,0.96686065,0.09812586
918,1.0,0.7,0.4,5.75014998887,6.66002225876,5.54648780823,100.0,0.0,0.0,5044.8887,4.3195457,0.098127075
919,1.05,0.65,0.35,1.81887360636,6.07389593124,2.30521130562,-54.43495179907515,0.0,0.0,1463.0397,2.606548,0.08496348
920,1.0,0.6,0.4,5.77184494739,5.82367515564,2.33039402962,-52.88075058064633,0.0,0.0,1400.9604,2.566472,0.08396873
921,1.0,0.65,0.4,3.21644511334,5.4917216301,2.58810663223,-41.017179003208355,0.0,0.0,843.44244,2.1182394,0.08328419
922,0.95,0.7,0.4,10.0,5.22794437408,2.9764213562,-27.771368191359446,0.0,0.0,356.39612,1.6384382,0.092826806
923,0.9,0.75,0.35,7.78900550619,5.04124689102,2.68325972557,-37.292387177265326,0.0,0.0,684.06396,1.9484102,0.072188
924,0.9,0.7,0.35,8.21832805537,4.89043664932,2.68325972557,-37.07238717726533,0.0,0.0,664.7984,2.0124035,0.0799349
925,0.85,0.75,0.4,8.69850194918,4.71969461441,2.68325972557,-36.83238717726533,0.0,0.0,640.9925,1.9741765,0.07529273
926,0.9,0.75,0.35,10.0,4.45331764221,2.98265600204,-26.93838925885627,0.0,0.0,336.12387,1.6167446,0.07123383
927,0.85,0.75,0.35,10.0,4.2071557045,2.71676802635,-34.942827752638884,0.0,0.0,590.45,1.9568249,0.067826144
928,0.8,0.7,0.4,10.0,3.90723562241,2.74051451683,-33.83608065233832,0.0,0.0,572.311,1.970324,0.06462269
929,0.75,0.7,0.35,2.05297723935,3.68752408028,2.70373463631,-34.81618736011813,0.0,0.0,599.727,2.007129,0.06202546
930,0.7,0.75,0.35,2.59815605297,3.48738288879,2.70937871933,-34.310442370729994,0.0,0.0,547.7524,1.9236703,0.060671538
931,0.7,0.8,0.3,2.3907390447,3.12221431732,3.33624815941,-17.700650012305147,0.0,0.0,150.72127,1.390039,0.06012102
932,0.7,0.8,0.3,3.15769859789,3.08355689049,3.20672750473,-20.146188418532,0.0,0.0,183.81393,1.4257097,0.059211057
933,0.65,0.75,0.3,2.29624134561,3.10001182556,3.22748470306,-19.57205545074231,0.0,0.0,189.32777,1.4871421,0.058856174
934,0.7,0.8,0.35,2.70274566526,3.17597913742,3.10063767433,-22.260351853530313,0.0,0.0,240.8259,1.5897254,0.05802991
935,0.65,0.85,0.4,2.78436188329,3.30588746071,3.2056043148,-19.511031815984307,0.0,0.0,166.15906,1.4335349,0.058337092
936,0.6,0.85,0.35,2.79829529532,3.47039198875,3.35788249969,-16.08500932875876,0.0,0.0,125.69023,1.406131,0.057822958
937,0.55,0.9,0.3,1.06733499214,3.69184422493,3.51056337357,-13.153968751378354,0.0,0.0,79.55685,1.2949064,0.05808667
938,0.5,0.95,0.25,1.00948054603,3.92743897438,3.74309182167,-9.589264026465477,0.0,0.0,40.745964,1.1816515,0.05770026
939,0.45,0.95,0.2,0.944353034855,4.17197370529,3.77285385132,-8.950132730730449,0.0,0.0,37.723656,1.2001796,0.056862555
940,0.45,1.0,0.2,0.703243384349,4.52219057083,3.97982859612,-6.363762214870567,0.0,0.0,20.4374,1.1407642,0.056523815
941,0.45,1.0,0.2,4.58455294418,5.06751060486,3.85228896141,-7.351778902851673,0.0,0.0,27.29401,1.1948376,0.05398701
942,0.5,0.95,0.15,0.412253919828,5.23579263687,4.30984735489,4.48,0.0,0.0,12.851557,0.9526706,0.063064024
943,0.5,1.0,0.15,0.39192022286,5.45067405701,4.44625425339,4.56,0.0,0.0,10.208503,0.9634124,0.05924698
944,0.5,1.0,0.15,0.332583495032,5.45910024643,4.50214338303,4.68,0.0,0.0,10.769838,0.97917527,0.056859557
945,0.45,0.95,0.1,0.238677977849,5.36548519135,4.50214338303,4.92,0.0,0.0,16.905436,1.0024705,0.055859987
946,0.45,1.0,0.05,0.253499194466,5.22898864746,4.62592029572,5.16,0.0,0.0,15.510911,1.0182325,0.055261217
947,0.45,1.0,0.05,0.241592456124,5.0806593895,4.59042310715,5.54,0.0,0.0,15.144739,1.0335531,0.05490101
948,0.4,1.0,1.38777878078e-17,0.196277879444,4.9489159584,4.59743976593,5.7,0.0,0.0,17.992207,1.0483965,0.05606647
949,0.45,1.0,1.38777878078e-17,0.207779897899,4.83692026138,4.60529565811,5.88,0.0,0.0,22.839386,1.058946,0.056861106
950,0.4,0.95,1.38777878078e-17,0.150819613596,4.74454641342,4.607380867,6.14,0.0,0.0,20.170668,1.0695858,0.057501994
951,0.45,1.0,0.0,0.129790973472,4.64733457565,4.61028862,6.36,0.0,0.0,26.201704,1.0782851,0.05816494
952,0.5,1.0,0.05,0.183816584662,4.62263059616,4.61652755737,6.48,0.0,0.0,23.3412,1.0806098,0.058498684
953,0.45,0.95,0.05,0.130930205745,4.6271777153,4.61902189255,7.02,0.0,0.0,26.1287,1.0983638,0.058425516
954,0.45,1.0,0.05,0.133147038728,4.66136646271,4.63172483444,7.22,0.0,0.0,25.78567,1.0990225,0.058455586
