plan#,Ap,Bp,L,F,dp_obs,min_obs_dis,plan_reward,plan_time,obs_dis,loss,mae,mean_q
740,1.05,0.1,1.0,10.0,1.0711055994,1.07321298122,-6.9663789154021085,0.0,0.0,3.7296128,2.5988753,0.27585623
741,1.0,0.1,0.95,10.0,1.24405765533,1.07103419304,-6.691889360800893,0.0,0.0,8.037382,2.7270808,0.2640411
742,1.0,0.1,1.0,10.0,1.45839250088,1.309923172,-5.953868712310057,0.0,0.0,12.540241,2.8336184,0.25176737
743,1.0,0.1,1.0,10.0,1.98220562935,1.45839250088,-5.178767560025426,0.0,0.0,0.81215644,2.6279254,0.23664242
744,1.0,0.15,1.0,1.51824155434,2.40030312538,1.98220562935,-4.317953633724269,0.0,0.0,0.23064996,2.6392107,0.22178827
745,1.0,0.15,1.0,0.107758958002,2.78545999527,2.54960870743,-2.86,0.0,0.0,1.7471714,2.7875288,0.20827478
746,1.0,0.15,1.0,0.0111043909899,3.1182615757,2.79131388664,-2.42,0.0,0.0,0.2655806,2.7010233,0.19451937
747,1.05,0.1,1.0,1.40303992944e-05,3.53606700897,3.16078042984,-2.26,0.0,0.0,0.4203007,2.7243521,0.1825
748,1.05,0.1,1.0,1.01091476113e-05,3.89259409904,3.6798119545,-1.98,0.0,0.0,0.45276308,2.807369,0.17190546
749,1.05,0.1,1.0,1.00027527021e-05,4.25768899918,3.9940392971,-1.62,0.0,0.0,0.16865051,2.8078253,0.16153981
750,1.0,0.1,0.95,1.00000215111e-05,4.72733592987,4.36852455139,-1.4,0.0,0.0,1.4058787,2.7976282,0.15168957
751,1.0,0.1,0.9,1.0000000026e-05,5.38788938522,4.76251506805,-1.14,0.0,0.0,1.4706733,2.8172557,0.14328563
752,1.0,0.1,0.85,1.00000000017e-05,5.65020275116,5.39994668961,-0.88,0.0,0.0,1.9639009,2.8346324,0.13642085
753,1.0,0.1,0.9,1e-05,6.18222808838,5.61192178726,-1.43670035382,0.0,0.0,0.06669139,2.836876,0.13106139
754,1.0,0.1,0.9,1e-05,6.5289888382,5.61192178726,100.0,0.0,0.0,5243.33,6.5370126,0.12592119
755,1.0,0.1,0.95,1e-05,6.0860042572,0.977877080441,-11.679088286895109,0.0,0.0,54.028008,3.8846335,-0.5526916
756,1.0,0.1,1.0,1.00000000006e-05,5.66922998428,1.00360417366,-11.508502302832426,0.0,0.0,26.929768,3.6245508,-0.5420449
757,1.0,0.1,1.0,1.00000000199e-05,5.32511091232,0.93074375391,-11.573211981224757,0.0,0.0,53.12616,3.8048625,-0.5353581
758,1.0,0.1,0.95,1.00000009479e-05,4.93945980072,0.969050824642,-11.303725799551845,0.0,0.0,34.852966,3.6507554,-0.53724414
759,1.0,0.1,1.0,1.00000495415e-05,4.54557275772,0.984264492989,-10.841393675052295,0.0,0.0,45.818176,3.735519,-0.54190785
760,1.0,0.1,1.0,1.00015320766e-05,4.20503330231,0.951220870018,-10.634164426322988,0.0,0.0,43.761253,3.715777,-0.5533182
761,1.0,0.1,0.95,1.09134345664e-05,3.57435774803,0.923946678638,-10.453080750608729,0.0,0.0,28.069324,3.5833635,-0.5706062
762,1.0,0.1,1.0,3.79585827465e-05,3.23914790154,1.05092978477,-9.903306623168943,0.0,0.0,36.90969,3.681789,-0.58989227
763,1.0,0.1,0.95,0.00117334182592,2.87366962433,0.939306557178,-9.708373216645528,0.0,0.0,13.134129,3.4461899,-0.6144949
764,1.0,0.1,1.0,0.0434894615403,2.52786064148,0.65709990263,-9.930135179085685,0.0,0.0,32.96395,3.6828012,-0.6383863
765,1.0,0.15,1.0,2.80505538701,2.18794560432,0.754144668579,-9.335906580341087,0.0,0.0,21.135565,2.7359433,0.08729612
766,1.0,0.15,1.0,10.0,1.83404278755,0.794662237167,-8.83788630162186,0.0,0.0,9.6261635,2.614482,0.060000207
767,1.0,0.15,1.0,10.0,1.5292750597,0.803753316402,-8.607678830082703,0.0,0.0,27.615204,2.8690581,0.03196743
768,1.0,0.2,1.0,10.0,1.22967612743,0.808948934078,-8.290537962742977,0.0,0.0,13.376937,2.741919,-0.0007109754
769,1.0,0.2,1.0,10.0,0.981437146664,0.814872920513,-8.051102485079461,0.0,0.0,23.176254,2.9047532,-0.03428783
770,1.0,0.2,1.0,10.0,0.83555150032,0.819018423557,-7.7975701882383746,0.0,0.0,21.235994,2.9277506,-0.07167378
771,1.0,0.2,1.0,10.0,0.941683471203,0.822693049908,-7.52562180135982,0.0,0.0,19.245495,2.951789,-0.11238162
772,1.0,0.15,0.95,10.0,1.16566026211,1.01109933853,-6.788277520240019,0.0,0.0,6.91584,2.8337736,-0.15597236
773,1.0,0.15,1.0,10.0,1.42305839062,1.19937038422,-5.8469426054009475,0.0,0.0,9.853087,2.962283,-0.19810589
774,1.0,0.15,1.0,10.0,1.75268006325,1.53685498238,-5.009063767959652,0.0,0.0,6.328674,2.9683244,-0.2414166
775,1.0,0.15,1.0,3.0484478602,2.29914855957,1.77907347679,-5.307231784607539,0.0,0.0,7.514065,3.0181518,-0.28498304
776,1.0,0.15,1.0,0.269395972935,2.65130758286,2.29635024071,-2.84,0.0,0.0,0.5900224,3.186508,-0.5703903
777,1.0,0.15,1.0,0.0268869439315,2.9879887104,2.76419401169,-2.6,0.0,0.0,0.5185876,2.9850569,-0.37093708
778,1.0,0.15,1.0,0.00219448560423,3.3560526371,3.12967967987,-2.46,0.0,0.0,0.35187754,3.0110273,-0.4102339
779,1.0,0.2,1.0,0.0015693564097,3.86292409897,3.2955083847,-2.22,0.0,0.0,0.5730146,2.9894216,-0.44711477
780,1.0,0.2,0.95,0.000206781274198,4.25551843643,3.99415016174,-1.92,0.0,0.0,2.222311,3.0274494,-0.47971252
781,1.0,0.2,1.0,1.50657290121e-05,4.97666692734,4.24396753311,-1.42,0.0,0.0,0.04493635,3.0671525,-0.50831175
782,1.0,0.2,1.0,1.08055022702e-05,5.35202932358,5.04878520966,-1.26,0.0,0.0,0.11786523,3.0918577,-0.53385514
783,1.0,0.2,1.0,1.01208740728e-05,5.72787284851,5.46796941757,-0.7,0.0,0.0,0.57048637,3.1289845,-0.5563135
784,1.0,0.25,1.0,1.11512477315e-05,6.09214925766,5.8145647049,-0.42,0.0,0.0,4.988595,3.1529326,-0.57511926
785,1.0,0.3,1.0,1.84195606209e-05,6.31044769287,5.8145647049,100.0,0.0,0.0,5218.9146,6.8343883,-0.5891742
786,1.0,0.3,1.0,3.68976716048e-05,5.96386241913,5.68523597717,-0.48,0.0,0.0,2.4866955,3.8940973,-1.3443187
787,1.0,0.35,1.0,3.5634153965e-05,6.3080124855,0.832226872444,-12.074825654847462,0.0,0.0,44.029995,3.2040005,-0.47806898
788,1.0,0.35,1.0,6.88603348941e-05,6.01024580002,0.83222681284,-12.03482584646601,0.0,0.0,50.886925,3.9568992,-1.1135526
789,1.05,0.4,1.0,0.000844448169047,5.54057264328,1.33812272549,-10.998427882132686,0.0,0.0,21.903612,3.6927323,-1.0975926
790,1.05,0.4,0.95,0.00213226474572,5.1668920517,0.843277156353,-11.399496476866927,0.0,0.0,30.214699,3.5881002,-0.9482469
791,1.05,0.4,1.0,0.00996608852647,4.56984043121,0.804793000221,-11.304241677011051,0.0,0.0,44.156277,3.8278923,-1.0798805
792,1.05,0.4,1.0,0.023696164483,4.23999261856,0.680194795132,-11.642692248018452,0.0,0.0,47.38011,3.8245177,-1.0817292
793,1.0,0.35,0.95,0.0302005939654,3.86967992783,0.766728043556,-10.79244198363319,0.0,0.0,28.317799,3.6835475,-1.0922605
794,1.0,0.35,1.0,0.0859418969463,3.52449154854,0.766122341156,-10.554521651747653,0.0,0.0,37.238304,3.7715802,-1.1042831
795,1.0,0.3,0.95,0.146852344197,3.1552593708,0.75969183445,-10.376678529887196,0.0,0.0,25.129778,3.6665344,-1.1225395
796,1.0,0.35,0.95,0.578717484522,2.87283301353,0.762873828411,-10.105696880715339,0.0,0.0,22.279835,3.6554408,-1.1413498
797,1.05,0.4,1.0,2.13053851489,2.5034096241,0.762678682804,-9.866369358938098,0.0,0.0,14.910418,3.5805395,-1.1605414
798,1.05,0.4,1.0,4.70286488197,2.17326331139,0.762212336063,-9.627976936871192,0.0,0.0,29.148602,3.77176,-1.181877
799,1.0,0.35,1.0,10.0,1.83889591694,0.76097881794,-9.432232703155472,0.0,0.0,21.958885,3.7274032,-1.2086414
800,1.0,0.3,1.0,10.0,1.5217666626,0.759449839592,-9.197515129538779,0.0,0.0,20.336823,3.740944,-1.2354406
801,1.0,0.3,1.0,10.0,0.989824473858,0.758504867554,-8.980783928876825,0.0,0.0,14.613037,3.694491,-1.2622387
802,1.0,0.35,1.0,10.0,0.812813401222,0.751848697662,-8.883896329364761,0.0,0.0,13.884922,3.725311,-1.2897797
803,1.0,0.35,1.0,10.0,0.745841920376,0.67243540287,-8.491846227591171,0.0,0.0,18.078197,3.8350239,-1.3167646
804,1.0,0.35,1.0,10.0,0.78636276722,0.692759037018,-8.135962335005246,0.0,0.0,20.28732,2.96678,-0.5517159
805,1.0,0.35,1.0,10.0,0.927432894707,0.879488646984,-7.4064218265034185,0.0,0.0,15.733927,2.964365,-0.5823077
806,1.0,0.35,1.0,10.0,1.15248823166,1.06621277332,-6.484126137697425,0.0,0.0,5.8956604,2.8660808,-0.61617094
807,1.0,0.35,1.0,10.0,1.43028211594,1.1513954401,-5.876384291768234,0.0,0.0,3.9016225,2.871744,-0.6498174
808,1.0,0.4,0.95,10.0,1.75759959221,1.51984298229,-5.076328174414045,0.0,0.0,1.3411978,2.8472233,-0.6827494
809,1.0,0.35,0.95,10.0,2.06514620781,1.82706868649,-4.328784448854165,0.0,0.0,0.9577583,2.8866992,-0.7139363
810,1.0,0.35,1.0,7.35181300408,2.38478803635,2.16757535934,-2.92,0.0,0.0,0.463089,2.9362807,-0.74286693
811,1.0,0.3,1.0,1.01435901082,2.89382314682,2.30350589752,-2.66,0.0,0.0,1.3611888,2.9013233,-0.77023447
812,1.05,0.25,1.0,0.144218231353,3.23144888878,3.02363967896,-2.56,0.0,0.0,0.41718653,2.926643,-0.79400486
813,1.0,0.2,0.95,0.00580253464775,3.59502720833,3.29845809937,-2.06,0.0,0.0,0.98638713,2.963561,-0.8149452
814,1.0,0.2,1.0,0.00126570406748,3.90801787376,3.67125725746,-1.86,0.0,0.0,0.017643498,2.9858274,-0.83296293
815,1.0,0.2,1.0,0.000125578685008,4.37538146973,4.02259159088,-1.62,0.0,0.0,0.09853942,3.007958,-0.8490252
816,1.0,0.2,1.0,2.23188921361e-05,4.81516027451,4.41673660278,-1.38,0.0,0.0,0.24369563,3.028792,-0.86320126
817,1.0,0.25,1.0,4.33987059039e-05,5.26219940186,4.86256504059,-1.1,0.0,0.0,0.9883892,3.049951,-0.8754805
818,1.0,0.3,1.0,6.19725648034e-05,5.77270174026,5.29189157486,-0.8,0.0,0.0,1.4580666,3.0689719,-0.8853828
819,1.0,0.25,0.95,1.05921545458e-05,6.23966550827,5.81435203552,-0.52,0.0,0.0,4.490566,3.0842624,-0.8928802
820,1.0,0.25,1.0,1.02298099458e-05,6.4898481369,5.81435203552,100.0,0.0,0.0,5090.0786,6.7612405,-0.8967645
821,1.0,0.25,1.0,1.10313794202e-05,5.87267112732,1.49553966522,-10.756091544247454,0.0,0.0,35.382225,4.17291,-1.6175239
822,1.0,0.3,1.0,5.27544464862e-05,5.52583694458,1.87364411354,-10.234685915787672,0.0,0.0,21.200998,3.9919796,-1.5416212
823,1.0,0.35,1.0,0.000582425450124,5.20045375824,1.04428207874,-11.260536893622893,0.0,0.0,28.338509,3.98673,-1.4776145
824,1.0,0.3,0.95,0.000367048592489,4.88327550888,0.92098146677,-11.30179086374454,0.0,0.0,30.21467,3.947576,-1.4019597
825,1.0,0.3,1.0,0.00100787520672,4.58309745789,1.50726664066,-9.836784030019391,0.0,0.0,30.116783,3.9721746,-1.3547714
826,1.0,0.3,0.95,0.00290569657983,4.26911640167,1.70747029781,-9.299812531334688,0.0,0.0,16.66402,3.8562787,-1.3465424
827,1.0,0.3,1.0,0.00650890912555,4.04216527939,1.50726664066,-9.47678403001939,0.0,0.0,27.69188,3.9651437,-1.3204237
828,1.0,0.25,1.0,0.00588840239557,3.74045848846,0.886882305145,-10.483833360340924,0.0,0.0,26.443336,3.9245415,-1.3039203
829,1.0,0.25,1.0,0.0230111349851,3.41133952141,0.836537778378,-10.400996672993536,0.0,0.0,36.519264,3.3594985,-0.80482733
830,1.0,0.3,1.0,0.204844621319,3.04907822609,0.929703474045,-9.67624411385189,0.0,0.0,25.572296,3.2831144,-0.7982443
831,1.0,0.35,1.0,1.55520929976,2.49095869064,0.917384624481,-9.49239107374221,0.0,0.0,15.374027,3.178061,-0.7959087
832,1.0,0.35,1.0,8.69250762059,2.05964684486,0.925599396229,-9.308237200071423,0.0,0.0,27.863398,3.3355184,-0.79512894
833,1.0,0.3,1.0,10.0,1.78634893894,0.684608161449,-9.226210772260238,0.0,0.0,12.188879,3.170265,-0.80097747
834,1.0,0.3,1.0,10.0,1.51913166046,0.706099629402,-8.846983438176522,0.0,0.0,25.92153,3.0176024,-0.43044788
835,1.05,0.25,1.0,10.0,1.18027794361,0.752356231213,-8.482128583725029,0.0,0.0,13.311032,2.900223,-0.4436579
836,1.0,0.3,1.0,10.0,0.934911489487,0.754069507122,-8.156167844362646,0.0,0.0,17.198303,2.9883366,-0.458095
837,1.0,0.35,0.95,10.0,0.79353249073,0.755926311016,-7.849719271093604,0.0,0.0,9.992828,2.9228308,-0.47441593
838,1.0,0.35,1.0,10.0,0.782878875732,0.770057439804,-7.681033027179183,0.0,0.0,17.833633,3.069464,-0.4919416
839,1.0,0.3,1.0,10.0,0.911912679672,0.924487233162,-6.871495688986001,0.0,0.0,7.4995537,2.9743962,-0.51347786
840,1.0,0.35,1.0,10.0,1.1268247366,1.13243949413,-6.041095095139545,0.0,0.0,6.66535,3.0189562,-0.5345096
841,1.05,0.3,0.95,10.0,1.67010772228,1.11803209782,-5.855648792549607,0.0,0.0,1.8199222,2.9271483,-0.5556168
842,1.0,0.3,0.95,10.0,1.99415755272,1.77721464634,-4.7095523331143685,0.0,0.0,0.18619496,2.9039526,-0.5760132
843,1.0,0.3,1.0,6.87020573594,2.35333871841,2.10686039925,-3.68,0.0,0.0,2.0591178,3.0699284,-0.5951638
844,1.05,0.25,1.0,1.09060032762,2.7449464798,2.34476041794,-3.44,0.0,0.0,0.045515053,3.2926402,-0.98169625
845,1.05,0.25,1.0,0.300774019988,3.05328154564,2.71494317055,-2.72,0.0,0.0,0.19410731,3.3831737,-0.9979217
846,1.0,0.25,1.0,0.0289661714469,3.60647797585,3.05328154564,-2.54,0.0,0.0,0.33489466,3.0423486,-0.6481049
847,1.0,0.25,1.0,0.00614547921874,3.98330354691,3.64086532593,-2.3,0.0,0.0,0.08810105,3.1015456,-0.66210014
848,1.0,0.3,1.0,0.00798292128178,4.29268932343,4.07337665558,-1.7,0.0,0.0,0.37691766,3.1103153,-0.6751649
849,1.0,0.3,1.0,0.00290630591924,4.58735704422,4.41793060303,-1.4,0.0,0.0,4.318745,3.136543,-0.68643636
850,1.0,0.35,0.95,0.0038060874285,4.89208221436,4.73915529251,-1.16,0.0,0.0,3.1523142,3.1529841,-0.6930377
851,1.0,0.35,1.0,0.000861851010011,5.42557907104,4.8974943161,-0.94,0.0,0.0,0.4762612,3.1647553,-0.6973001
852,1.05,0.3,1.0,6.37484434517e-05,5.77220678329,5.55336856842,-0.82,0.0,0.0,3.9647775,3.1717403,-0.70013255
853,1.0,0.3,0.95,2.55511611754e-05,6.10527563095,5.87162351608,-1.16488913046,0.0,0.0,2.760802,3.1579487,-0.7011918
854,1.0,0.25,0.95,1.05146481992e-05,6.27200651169,5.87162351608,100.0,0.0,0.0,5197.0015,6.8561525,-0.7005501
855,1.0,0.3,1.0,1.59488215676e-05,6.12439060211,0.841623067856,-12.124759997380362,0.0,0.0,31.547913,4.1334305,-1.4410118
856,1.0,0.3,1.0,3.71410781144e-05,5.66528701782,1.16236579418,-11.170893406487787,0.0,0.0,43.984337,4.21538,-1.4121472
857,1.0,0.3,1.0,8.06698950809e-05,5.37849617004,0.942150712013,-11.140169907267726,0.0,0.0,37.02075,4.5451703,-1.790513
858,1.0,0.3,1.0,0.000189918640147,5.09947395325,0.882643043995,-11.076764354418405,0.0,0.0,39.95131,4.1304,-1.3880951
859,1.0,0.3,0.95,0.000559434880701,4.76490592957,0.980463385582,-10.671910003187481,0.0,0.0,25.35072,3.9883451,-1.3899845
860,1.0,0.3,1.0,0.00262348286404,4.30952310562,0.962107479572,-10.503260775818276,0.0,0.0,34.960533,4.0729756,-1.3960702
861,1.0,0.25,1.0,0.0191587786077,3.73502898216,0.952898561954,-10.209380032171465,0.0,0.0,27.599833,4.009579,-1.4096316
862,1.0,0.2,1.0,0.0061759333811,3.39525222778,0.959372937679,-10.010991666088836,0.0,0.0,26.32323,4.0020795,-1.424552
863,1.0,0.15,0.95,0.00695911851191,3.0328848362,0.958170056343,-9.554399062062606,0.0,0.0,18.064896,3.9281414,-1.4406399
864,1.0,0.2,0.9,0.163465300604,2.74815821648,0.958744466305,-9.31277142251686,0.0,0.0,16.043695,3.9174695,-1.4576864
865,1.0,0.2,0.95,1.06131244375,2.39356589317,0.961387932301,-9.125292976451426,0.0,0.0,23.925467,4.029753,-1.4762162
866,1.0,0.25,0.95,6.70434114162,2.07316970825,0.961819291115,-8.844074524237168,0.0,0.0,11.16769,3.896462,-1.4997878
867,1.05,0.2,0.95,10.0,1.74430823326,0.964191913605,-8.637382004059209,0.0,0.0,12.068237,3.9324517,-1.52295
868,1.1,0.15,0.9,10.0,1.47836613655,0.707534492016,-8.921754270454178,0.0,0.0,9.11212,3.9107897,-1.5462264
869,1.1,0.15,0.95,10.0,1.15150165558,0.742718756199,-8.495849743358011,0.0,0.0,21.410048,3.148348,-0.73191184
870,1.1,0.15,1.0,10.0,0.89564794302,0.791642487049,-8.127981118416885,0.0,0.0,18.914726,3.156987,-0.757153
871,1.05,0.1,1.0,10.0,0.837318480015,0.801470041275,-7.855239799486755,0.0,0.0,13.463589,3.1221724,-0.7861302
872,1.0,0.1,1.0,10.0,1.01500236988,0.890993595123,-7.311344968043444,0.0,0.0,8.075648,3.0824442,-0.8143399
873,1.0,0.1,1.0,10.0,1.23836863041,1.08998453617,-6.244360950820794,0.0,0.0,8.740467,3.1634493,-0.84316564
874,1.0,0.15,1.0,10.0,1.65607881546,1.24062764645,-5.6569345601142,0.0,0.0,4.7102485,3.1326122,-0.87354493
875,1.0,0.15,1.0,10.0,2.01243185997,1.78468191624,-4.620256339633579,0.0,0.0,3.118498,3.158215,-0.9029544
876,1.0,0.15,1.0,2.72570239097,2.31476521492,1.51301431656,-7.667403310396558,0.0,0.0,18.480469,3.318424,-0.9321897
877,1.0,0.15,1.0,0.199660971281,2.69599485397,2.31196117401,-2.8,0.0,0.0,0.54697907,4.267186,-1.863009
878,1.0,0.15,1.0,0.0156385661389,3.06817007065,2.6502790451,-2.56,0.0,0.0,0.059883974,3.1617153,-0.9944657
879,1.05,0.1,0.95,2.16500805032e-05,3.42519569397,2.9936606884,-2.32,0.0,0.0,2.1160467,3.169984,-1.0214432
880,1.0,0.15,1.0,0.000149545286363,3.76262497902,3.54956269264,-2.08,0.0,0.0,0.20441252,3.1980472,-1.0441655
881,1.0,0.2,1.0,2.97254987974e-05,4.72307682037,3.7797935009,-1.78,0.0,0.0,2.134055,3.2258654,-1.0642779
882,1.0,0.25,1.0,0.000110203066092,4.99222326279,4.10668897629,-1.62,0.0,0.0,0.6312611,3.2440505,-1.0806742
883,1.0,0.25,1.0,2.48993049033e-05,5.46038770676,4.43919992447,-1.38,0.0,0.0,0.43557242,3.2629633,-1.0947427
884,1.0,0.25,1.0,1.16574214756e-05,6.00007104874,5.49440765381,-1.14,0.0,0.0,0.7019099,3.2801297,-1.1064031
885,1.0,0.25,0.95,1.03688584497e-05,6.36525917053,6.1317858696,-0.46,0.0,0.0,6.8329167,3.3118086,-1.115601
886,1.0,0.3,1.0,1.40052421162e-05,6.52813911438,6.1317858696,100.0,0.0,0.0,5155.765,6.988911,-1.1222552
887,1.0,0.35,1.0,4.90192138068e-05,6.15524959564,1.13935542107,-11.744684428336809,0.0,0.0,34.183376,4.720951,-2.0686522
888,1.0,0.3,0.95,2.52873537835e-05,5.83590173721,0.865415155888,-12.449882188966578,0.0,0.0,39.197193,4.3642797,-1.7833912
889,1.0,0.25,0.95,1.51333041151e-05,5.46822118759,1.03184592724,-11.813079497387404,0.0,0.0,38.307594,4.679076,-2.0162513
890,1.0,0.3,1.0,0.000171754211617,5.13088130951,0.671212375164,-12.716462122138928,0.0,0.0,47.833168,4.34585,-1.7314218
891,1.0,0.25,1.0,0.00130776553612,4.51753330231,0.876572430134,-11.435377229105287,0.0,0.0,37.359653,4.2834063,-1.7168081
892,1.0,0.2,1.0,0.000151630873287,4.12933349609,0.835349977016,-11.564801080191272,0.0,0.0,38.490425,4.2675633,-1.7100983
893,1.0,0.2,0.95,0.00100768549183,3.74686908722,0.840344011784,-11.028836090213565,0.0,0.0,25.632683,4.152195,-1.7105895
894,1.0,0.15,0.95,0.000468138569958,3.4337477684,0.839820563793,-10.810505717000028,0.0,0.0,32.023808,4.219958,-1.7154584
895,1.0,0.15,1.0,0.00504975010526,3.08197665215,0.838410556316,-10.5350075269628,0.0,0.0,31.942839,4.227737,-1.7258617
896,1.0,0.2,1.0,0.212076661666,2.69041776657,0.836276471615,-10.34183322436506,0.0,0.0,29.326485,4.214517,-1.7281691
897,1.0,0.2,0.95,1.07510325749,2.35252118111,0.834367752075,-10.107950462191566,0.0,0.0,19.153946,4.126892,-1.7353928
898,1.0,0.2,1.0,9.10607299952,1.95015597343,1.65236473083,-9.95571580035731,0.0,0.0,28.55902,4.2442403,-1.7452768
899,1.0,0.25,1.0,10.0,1.4570479393,1.81452083588,-9.523795117387474,0.0,0.0,28.398302,4.194022,-1.7032725
900,1.0,0.3,1.0,10.0,1.23968720436,1.03346180916,-10.868828187566397,0.0,0.0,37.505627,4.253358,-1.7173951
901,1.0,0.3,1.0,10.0,0.786531925201,1.03346180916,-10.628828187566398,0.0,0.0,36.15689,4.0358076,-1.6067721
902,1.0,0.25,1.0,10.0,0.786531925201,1.03346180916,-10.348828187566397,0.0,0.0,31.510612,4.02947,-1.626166
903,1.0,0.25,1.0,10.0,0.256643742323,1.49729025364,-11.033194945688193,0.0,0.0,36.960213,4.08682,-1.6493106
904,1.0,0.2,1.0,10.0,0.119420871139,1.11237990856,-11.849341156160616,0.0,0.0,42.67263,4.4019175,-1.8268281
905,1.0,0.2,1.0,10.0,0.421654164791,1.11237990856,-11.609341156160616,0.0,0.0,39.49721,4.862301,-2.2272775
906,1.0,0.2,1.0,10.0,0.73048967123,1.07265436649,-37.92700595799103,0.0,0.0,574.72876,5.768922,-2.2625668
907,1.0,0.25,1.0,10.0,1.06341135502,0.718493640423,-7.882061640917364,0.0,0.0,10.456119,4.808793,-2.3554673
908,1.05,0.25,1.0,10.0,1.37524032593,1.04541444778,-6.557593792806035,0.0,0.0,1.9766686,3.2136097,-1.0542845
909,1.0,0.3,1.0,10.0,1.64255607128,1.28200376034,-5.650320740438007,0.0,0.0,6.574887,3.426998,-1.0985254
910,1.0,0.3,1.0,10.0,1.9187861681,1.57206535339,-4.894085819977078,0.0,0.0,3.4289935,3.4362118,-1.1437258
911,1.05,0.25,1.0,5.1513893044,2.429220438,1.90921127796,-4.395037623499281,0.0,0.0,0.27261585,3.3682592,-1.1864039
912,1.0,0.25,0.95,0.85046433615,2.77379155159,2.59214472771,-3.06,0.0,0.0,0.29914466,3.411704,-1.2255044
913,1.0,0.2,0.95,0.0765974464678,3.09108281136,2.87579846382,-2.5,0.0,0.0,0.07470776,3.4755642,-1.2605126
914,1.0,0.25,1.0,0.066931994493,3.40410065651,3.20083665848,-2.28,0.0,0.0,0.0020645899,3.5271606,-1.2920417
915,1.0,0.25,0.95,0.0145816730745,3.75751066208,3.5299782753,-2.04,0.0,0.0,1.5629255,3.5663164,-1.3206863
916,1.0,0.25,0.9,0.00401915489307,4.05534219742,3.90226840973,-1.8,0.0,0.0,2.3400335,3.6047595,-1.3455365
917,1.0,0.3,0.95,0.00550949385173,4.3844165802,4.17135047913,-1.52,0.0,0.0,0.29586768,3.6391041,-1.3667188
918,1.0,0.25,0.95,0.000288581695749,4.72512292862,4.51016616821,-1.34,0.0,0.0,1.3623592,3.666737,-1.3846891
919,1.0,0.3,1.0,0.000516921943977,5.09995412827,4.86340045929,-1.1,0.0,0.0,0.7465189,3.693305,-1.4001795
920,1.0,0.35,0.95,0.000658204840063,5.49753093719,5.27066278458,-0.84,0.0,0.0,4.7907567,3.7178135,-1.4122933
921,1.05,0.3,0.95,2.88593610042e-05,6.06479167938,5.40004777908,-1.84993184029,0.0,0.0,2.026525,3.689641,-1.4212323
922,1.0,0.35,1.0,6.33901665039e-05,6.37722206116,6.06722354889,-0.46,0.0,0.0,1.7834241,3.7468894,-1.4281172
923,1.0,0.4,1.0,0.000231562059967,6.43227338791,6.06722354889,100.0,0.0,0.0,5144.1655,7.437094,-1.4314142
924,1.0,0.45,1.0,0.000570396658287,6.13856887817,1.37448489666,-11.189208545059882,0.0,0.0,38.505333,4.722417,-1.9434178
925,1.0,0.5,1.0,0.00289059712734,5.77476119995,1.57687163353,-10.786730264363495,0.0,0.0,35.902157,4.6595216,-1.8454396
926,1.0,0.5,1.0,0.00631695371796,5.37983131409,1.46197414398,-10.572622559214711,0.0,0.0,30.624111,4.575623,-1.7691598
927,1.0,0.55,1.0,0.021200303466,5.05223464966,1.47209489346,-10.255376951791002,0.0,0.0,14.994221,4.374917,-1.705245
928,1.0,0.6,1.0,0.0573424533263,4.74497270584,1.46991014481,-9.93908497336965,0.0,0.0,30.617832,4.5498962,-1.6540829
929,1.0,0.6,0.95,0.102135926823,4.40277481079,1.46821010113,-9.70197594873341,0.0,0.0,19.022995,4.4268727,-1.6180439
930,1.0,0.65,1.0,0.221932242381,4.1251115799,1.46963322163,-9.49955555453734,0.0,0.0,27.799805,4.5256214,-1.5885453
931,1.0,0.7,1.0,0.53857203358,3.59221768379,1.4705388546,-9.258017077740993,0.0,0.0,26.172535,4.521214,-1.571382
932,1.0,0.65,1.0,1.03363286005,3.20751881599,1.47402369976,-9.112110049660684,0.0,0.0,19.490509,4.4629016,-1.5650309
933,1.0,0.6,1.0,1.5248718449,2.92247986794,1.529047966,-8.601518167406148,0.0,0.0,17.61548,4.463266,-1.5619174
934,1.0,0.65,1.0,3.79417925788,2.51990175247,1.52512466908,-8.40781374033884,0.0,0.0,9.139845,4.6327853,-2.0038583
935,1.0,0.7,1.0,6.63947537156,2.27607345581,1.48189735413,-8.138839273293787,0.0,0.0,16.693214,4.7823,-2.0000882
936,1.0,0.7,0.95,10.0,2.03728914261,1.52639698982,-7.825769386371858,0.0,0.0,7.573481,4.3892384,-1.5727043
937,1.0,0.75,1.0,10.0,1.82745218277,1.01298701763,-8.263207701550808,0.0,0.0,14.966185,4.8004417,-2.0107841
938,1.0,0.8,1.0,10.0,1.67600762844,1.04062783718,-7.950057267902309,0.0,0.0,19.254208,3.6667893,-0.8329421
939,1.0,0.8,0.95,10.0,1.52768266201,1.15321362019,-7.352140183825279,0.0,0.0,6.4264655,3.5149443,-0.85114104
940,1.0,0.85,1.0,10.0,1.36558520794,1.19637560844,-7.0136217955078415,0.0,0.0,13.695502,3.6718984,-0.86952174
941,1.0,0.9,1.0,10.0,1.22737538815,1.21291708946,-6.716978287453428,0.0,0.0,12.074385,3.6832871,-0.8929603
942,1.0,0.95,1.0,10.0,1.26851451397,1.22491633892,-6.490773728860145,0.0,0.0,10.861988,3.6983416,-0.920585
